Time, RHipRoll , LKneePitch , LHipPitch , RKneePitch , LAnklePitch , LHipYawPitch , RAnkleRoll , RHipPitch , LHipRoll , LAnkleRoll , RAnklePitch 
0,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.0197871,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.0299649,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.0398459,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.049952,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.059864,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.070004,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.079932,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.0900371,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.0999689,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.109988,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.120052,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.130035,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.140004,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.150097,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.160144,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.170129,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.180185,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.190235,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.200368,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.21029,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.220442,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.230376,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.240948,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.250577,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.260519,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.270605,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.280589,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.290647,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.300833,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.310679,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.320718,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.33077,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.340697,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.350797,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.360761,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.370927,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.38086,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.390958,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.400968,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.410984,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.420984,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.431022,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.441125,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.451161,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.461185,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.471333,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.481136,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.491194,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.501206,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.51129,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.52125,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.531256,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.541304,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.551413,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.561374,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.571413,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.58153,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.591475,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.60144,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.611564,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.621635,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.631601,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.641631,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.65169,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.661714,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.671644,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.681656,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.691694,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.701702,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.711706,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.72192,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.7319,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.741873,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.751955,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.761938,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.771934,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.78198,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.792078,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.801998,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.812014,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.822064,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.832077,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.84207,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.852035,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.862216,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.87228,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.882229,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.892255,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.902239,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.912329,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.922344,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.932436,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.942444,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.952376,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.962761,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.972625,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.982561,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
0.992549,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.0026,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.0126,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.02269,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.03272,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.04271,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.05272,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.06272,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.07293,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.08286,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.0929,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.10295,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.11297,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.12313,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.13318,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.14316,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.15307,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.16331,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.17309,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.18315,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.19324,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.20325,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.21336,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.22322,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.23344,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.24333,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.25354,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.26337,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.27339,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.28344,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.29344,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.3034,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.31366,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.32352,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.33359,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.34624,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.35393,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.36623,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.37382,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.38617,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.3937,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.4062,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.41379,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.4262,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.43395,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.44643,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.4538,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.46585,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.47382,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.48575,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.49407,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.5061,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.51396,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.52591,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.53399,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.54583,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.55411,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.56595,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.5741,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.586,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.59412,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.60563,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.61425,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.62562,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.63427,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.64611,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.65435,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.66595,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.67425,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.69457,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.70608,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.71455,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.72606,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.73452,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.74595,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.75453,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.76607,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.7746,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.78608,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.79466,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.80596,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.81471,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.826,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.83472,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.84574,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.85482,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.87496,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.8927,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.89494,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.9151,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.93415,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.935,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.94629,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.95497,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
1.96598,-0.00176744,1.1504,-0.6748,1.1504,-0.5798,-0.000280321,0.00203754,-0.6748,0.00107142,-0.00105608,-0.5798
