Time,/RHipRoll/,/LKneePitch/,/LHipPitch/,/RKneePitch/,/LAnklePitch/,/LHipYawPitch/,/RAnkleRoll/,/RHipPitch/,/LHipRoll/,/LAnkleRoll/,/RAnklePitch/
4.54275,-0.445266,1.06171,-0.732138,1.2274,-0.503037,0.0900549,0.388676,-0.898696,-0.379219,0.388074,-0.505694
4.55281,-0.442573,1.06267,-0.731419,1.21895,-0.504053,0.089325,0.388676,-0.898513,-0.379004,0.386407,-0.496664
4.56271,-0.439655,1.06378,-0.730632,1.21035,-0.505206,0.0885297,0.388676,-0.898143,-0.378788,0.384556,-0.48763
4.57279,-0.436677,1.06493,-0.729827,1.20175,-0.506399,0.0877169,0.388676,-0.897734,-0.378302,0.382659,-0.478608
4.58295,-0.433462,1.06625,-0.728951,1.19311,-0.50775,0.0868342,0.388676,-0.897176,-0.376734,0.380576,-0.469632
4.59294,-0.430183,1.0676,-0.728055,1.18449,-0.509145,0.0859329,0.388676,-0.896592,-0.375023,0.378439,-0.460677
4.60296,-0.426649,1.06907,-0.727081,1.17594,-0.51072,0.0849577,0.388676,-0.895902,-0.372736,0.376086,-0.451815
4.61306,-0.423049,1.0706,-0.726086,1.16744,-0.512345,0.0839627,0.388676,-0.895198,-0.370374,0.373674,-0.442988
4.62313,-0.419181,1.07232,-0.725008,1.1591,-0.51417,0.0828888,0.388676,-0.894438,-0.36771,0.371021,-0.434309
4.63304,-0.415241,1.0741,-0.723909,1.15082,-0.51605,0.0817939,0.388676,-0.893674,-0.364991,0.368302,-0.425681
4.64305,-0.411013,1.0761,-0.722721,1.14281,-0.51815,0.0806151,0.388676,-0.8929,-0.362057,0.365318,-0.417258
4.6531,-0.406705,1.07815,-0.721507,1.13489,-0.52031,0.079414,0.388676,-0.892133,-0.359047,0.362258,-0.408902
4.66311,-0.402079,1.08037,-0.72019,1.12735,-0.522712,0.0781241,0.387972,-0.891398,-0.355732,0.358899,-0.400811
4.67317,-0.397366,1.08266,-0.718844,1.11992,-0.52518,0.0768107,0.386451,-0.890682,-0.352332,0.355455,-0.3928
4.68319,-0.392303,1.08519,-0.717375,1.11298,-0.527912,0.0754036,0.381662,-0.890044,-0.348593,0.35167,-0.385113
4.69338,-0.387144,1.08778,-0.715871,1.10618,-0.530715,0.0739719,0.37678,-0.889437,-0.34476,0.34779,-0.377522
4.70336,-0.381597,1.09062,-0.714226,1.09997,-0.533801,0.072442,0.371525,-0.88895,-0.340555,0.343529,-0.370315
4.71326,-0.375943,1.09352,-0.71254,1.09393,-0.536963,0.0708865,0.366164,-0.888502,-0.336243,0.339162,-0.363222
4.72341,-0.369856,1.09663,-0.710689,1.08859,-0.540426,0.0692285,0.360383,-0.888209,-0.331507,0.33437,-0.356581
4.73341,-0.363647,1.09978,-0.708786,1.08345,-0.54397,0.067544,0.354483,-0.887962,-0.326651,0.329457,-0.350073
4.74341,-0.356948,1.10312,-0.706675,1.07909,-0.547838,0.0657529,0.348107,-0.887896,-0.321312,0.324059,-0.344092
4.75353,-0.350113,1.10651,-0.704501,1.07495,-0.551788,0.0639349,0.341597,-0.88787,-0.315839,0.318526,-0.338273
4.76342,-0.342734,1.11006,-0.702073,1.0717,-0.556073,0.0620088,0.334554,-0.888009,-0.309829,0.31245,-0.333099
4.77352,-0.335207,1.11364,-0.69957,1.0687,-0.560438,0.0600567,0.327367,-0.888174,-0.303673,0.306229,-0.328123
4.78366,-0.327094,1.11736,-0.696772,1.06669,-0.565128,0.0579999,0.319601,-0.888444,-0.296937,0.299425,-0.323939
4.79357,-0.318831,1.12108,-0.693891,1.06492,-0.569891,0.0559202,0.311688,-0.888725,-0.290054,0.292472,-0.319977
4.80358,-0.309973,1.12485,-0.690679,1.06415,-0.574945,0.0537481,0.303186,-0.889047,-0.282582,0.284925,-0.316908
4.81366,-0.30097,1.12859,-0.687378,1.06362,-0.580059,0.0515576,0.294541,-0.889361,-0.274966,0.277234,-0.314077
4.82368,-0.290435,1.13263,-0.683358,1.0641,-0.585945,0.0490663,0.284402,-0.889666,-0.265954,0.268138,-0.312013
4.83366,-0.280659,1.13624,-0.679567,1.06487,-0.591358,0.0467822,0.274987,-0.889893,-0.25756,0.259667,-0.310509
4.84371,-0.270421,1.13969,-0.675456,1.06642,-0.596916,0.044453,0.26511,-0.890004,-0.248693,0.250725,-0.309871
4.85371,-0.260014,1.14303,-0.671207,1.06826,-0.602507,0.0421147,0.255063,-0.890023,-0.239652,0.241607,-0.309611
4.8637,-0.249213,1.14612,-0.666632,1.07076,-0.608173,0.039755,0.244618,-0.889828,-0.230203,0.232077,-0.310232
4.87379,-0.238286,1.14906,-0.661929,1.07349,-0.613831,0.0373984,0.234043,-0.889502,-0.220618,0.22241,-0.311221
4.88382,-0.227065,1.15167,-0.65693,1.07673,-0.619472,0.0350488,0.223165,-0.888871,-0.210713,0.212422,-0.313067
4.89382,-0.215773,1.15411,-0.651831,1.08011,-0.625057,0.0327155,0.21221,-0.888083,-0.200718,0.202345,-0.315243
4.90397,-0.204314,1.15615,-0.646502,1.08383,-0.630513,0.0304204,0.201075,-0.886926,-0.190512,0.192063,-0.318188
4.914,-0.192843,1.15797,-0.64111,1.08759,-0.635871,0.0281531,0.189919,-0.885615,-0.180266,0.181739,-0.32137
4.92402,-0.181344,1.15931,-0.635572,1.09145,-0.640999,0.0259508,0.178714,-0.883947,-0.169924,0.171318,-0.325107
4.93406,-0.169878,1.16042,-0.630005,1.09525,-0.645992,0.0237833,0.167531,-0.882137,-0.159581,0.160892,-0.328996
4.95408,-0.147166,1.16134,-0.618742,1.10247,-0.655194,0.0196484,0.145321,-0.877729,-0.138908,0.140039,-0.33757
4.96414,-0.135986,1.16114,-0.613116,1.10571,-0.65934,0.0176863,0.134357,-0.87516,-0.128633,0.129668,-0.342106
4.97412,-0.124884,1.1607,-0.607517,1.10877,-0.663308,0.0157603,0.12346,-0.872476,-0.118394,0.119327,-0.346669
4.98411,-0.113963,1.1597,-0.601982,1.11145,-0.66686,0.0139187,0.112718,-0.869528,-0.108236,0.109058,-0.351299
4.99422,-0.103124,1.15846,-0.596497,1.11393,-0.670218,0.0121092,0.102047,-0.866486,-0.0981163,0.0988194,-0.355904
5.00414,-0.0924782,1.15666,-0.591128,1.11591,-0.673125,0.0103746,0.0915411,-0.863223,-0.0880849,0.0886539,-0.360455
5.01417,-0.0819071,1.15461,-0.585825,1.11764,-0.675827,0.00866477,0.081096,-0.859887,-0.0780822,0.0785085,-0.364939
5.02422,-0.0715107,1.15199,-0.580675,1.11876,-0.678051,0.00701268,0.0707927,-0.856378,-0.0681461,0.0684102,-0.369269
5.03432,-0.0611617,1.14912,-0.575588,1.11962,-0.680066,0.00537356,0.0605243,-0.852805,-0.0582148,0.0583062,-0.373503
5.04455,-0.0509233,1.14564,-0.570648,1.11985,-0.681591,0.00376472,0.0503376,-0.849081,-0.0482945,0.0481889,-0.377515
5.05447,-0.0406983,1.14192,-0.565774,1.11981,-0.682897,0.00215614,0.040154,-0.845285,-0.0383525,0.0380379,-0.381424
5.06431,-0.0305046,1.13761,-0.561054,1.11916,-0.683693,0.000548145,0.0299781,-0.841323,-0.0283599,0.0278079,-0.385092
5.07439,-0.0202931,1.13308,-0.556416,1.11824,-0.68425,-0.00107119,0.019776,-0.837272,-0.0183237,0.0175214,-0.388666
5.08435,-0.0100401,1.12803,-0.551969,1.1167,-0.683835,-0.00271699,0.00951273,-0.833012,-0.00818621,0.00710273,-0.392019
5.09442,0.000244638,1.12276,-0.547627,1.11489,-0.68342,-0.00438161,-0.000788908,-0.828655,0.00200115,-0.00337933,-0.395276
5.10441,0.0106032,1.117,-0.543528,1.11243,-0.683005,-0.00609016,-0.0111801,-0.824072,0.0123048,-0.0140093,-0.398307
5.11446,0.0209947,1.11105,-0.539564,1.10971,-0.682229,-0.00782192,-0.0216093,-0.819389,0.0226529,-0.0246975,-0.401236
5.12445,0.0314631,1.10467,-0.535915,1.10635,-0.680612,-0.00960785,-0.0321274,-0.814472,0.0331047,-0.0355219,-0.403926
5.13456,0.0419546,1.09816,-0.532439,1.10274,-0.678748,-0.0114186,-0.0426723,-0.809456,0.0435851,-0.0463886,-0.406509
5.1445,0.0525001,1.09134,-0.529368,1.09854,-0.676306,-0.0132871,-0.0532801,-0.804208,0.054132,-0.0573539,-0.408838
5.15455,0.0630463,1.08448,-0.526519,1.0941,-0.673624,-0.0151789,-0.0638917,-0.798872,0.0646804,-0.0683322,-0.411051
5.16451,0.0735944,1.07751,-0.524188,1.08911,-0.67038,-0.0171248,-0.0745123,-0.793332,0.0752322,-0.0793408,-0.412991
5.17471,0.0841073,1.07059,-0.52214,1.0839,-0.666912,-0.0190883,-0.0850987,-0.787726,0.0857446,-0.0903202,-0.414809
5.18468,0.0955812,1.06309,-0.520613,1.07762,-0.662524,-0.0212932,-0.0966559,-0.781394,0.0972074,-0.102323,-0.416492
5.19468,0.105902,1.05645,-0.519678,1.0717,-0.658283,-0.0233088,-0.10705,-0.775596,0.107507,-0.113126,-0.417854
5.20473,0.116057,1.05008,-0.519423,1.06544,-0.653666,-0.025341,-0.117275,-0.769737,0.117626,-0.123767,-0.418963
5.21476,0.126033,1.044,-0.519634,1.05902,-0.648884,-0.02737,-0.127321,-0.763891,0.127561,-0.13423,-0.419903
5.2248,0.135741,1.03836,-0.520544,1.05235,-0.643853,-0.0293941,-0.1371,-0.758067,0.137219,-0.144426,-0.42059
5.23481,0.145216,1.0331,-0.521918,1.04557,-0.63874,-0.0314023,-0.146648,-0.752306,0.146643,-0.154391,-0.421115
5.24494,0.154344,1.02841,-0.523988,1.03865,-0.633503,-0.0333865,-0.155849,-0.74664,0.155716,-0.164009,-0.421399
5.25481,0.163204,1.02418,-0.526518,1.03171,-0.628251,-0.0353444,-0.164783,-0.741076,0.164522,-0.173363,-0.421539
5.26493,0.171666,1.02063,-0.529739,1.02472,-0.622979,-0.0372628,-0.173314,-0.735666,0.172928,-0.18232,-0.421463
5.27496,0.17984,1.0176,-0.533396,1.01778,-0.617758,-0.0391468,-0.181558,-0.730395,0.181051,-0.190991,-0.421262
5.28497,0.187583,1.01533,-0.537708,1.01088,-0.612614,-0.0409792,-0.189371,-0.725331,0.188748,-0.199231,-0.420872
5.29516,0.195031,1.01359,-0.54242,1.00407,-0.607574,-0.0427714,-0.196886,-0.720431,0.196158,-0.207177,-0.420379
5.30513,0.202037,1.01266,-0.547733,0.997389,-0.60269,-0.044503,-0.203957,-0.715774,0.203134,-0.214679,-0.41973
5.31515,0.208751,1.01225,-0.553397,0.990834,-0.597949,-0.0461908,-0.210735,-0.711292,0.209829,-0.221892,-0.419
5.32526,0.21503,1.01264,-0.55959,0.98447,-0.593423,-0.0478128,-0.217071,-0.70707,0.2161,-0.228672,-0.41815
5.33527,0.221037,1.01352,-0.566072,0.97826,-0.589064,-0.0493907,-0.223135,-0.703027,0.222112,-0.235184,-0.417246
5.34517,0.226639,1.01515,-0.572987,0.972284,-0.584958,-0.0509023,-0.228789,-0.699251,0.227735,-0.241294,-0.416259
5.35521,0.231996,1.01722,-0.580147,0.966481,-0.581019,-0.0523714,-0.234197,-0.695648,0.233127,-0.247164,-0.41524
5.36518,0.236986,1.01996,-0.587674,0.960936,-0.577332,-0.0537768,-0.239236,-0.692305,0.238173,-0.252674,-0.414171
5.37528,0.24176,1.02309,-0.595421,0.955574,-0.573792,-0.0551424,-0.244059,-0.689127,0.243016,-0.257973,-0.413087
5.38531,0.246208,1.0268,-0.603499,0.950482,-0.570471,-0.0564482,-0.248555,-0.686193,0.247557,-0.262957,-0.411979
5.39538,0.250466,1.03086,-0.61176,0.945575,-0.567276,-0.0577162,-0.252858,-0.683413,0.251919,-0.267751,-0.41087
5.40527,0.254435,1.03542,-0.620296,0.940942,-0.564269,-0.0589272,-0.256871,-0.680863,0.256012,-0.272262,-0.409759
5.41542,0.258233,1.04026,-0.62898,0.936492,-0.561366,-0.0601022,-0.260711,-0.678456,0.259947,-0.276603,-0.408657
5.42535,0.261775,1.04554,-0.637886,0.932316,-0.558619,-0.0612233,-0.264292,-0.676265,0.263642,-0.280688,-0.407571
5.43537,0.265163,1.05104,-0.646909,0.92832,-0.555951,-0.0623106,-0.267718,-0.674206,0.267195,-0.284622,-0.406505
5.44542,0.26832,1.05691,-0.656108,0.924594,-0.553404,-0.063347,-0.270912,-0.672346,0.270534,-0.288327,-0.405468
5.45554,0.27134,1.06292,-0.665388,0.921041,-0.550912,-0.0643509,-0.273969,-0.670607,0.273744,-0.291892,-0.404453
5.46544,0.274157,1.06917,-0.674789,0.917749,-0.548503,-0.0653061,-0.276819,-0.669049,0.276759,-0.295249,-0.403473
5.47543,0.276851,1.07552,-0.684238,0.91462,-0.546124,-0.0662302,-0.279545,-0.667601,0.279656,-0.298479,-0.40252
5.48543,0.279363,1.08201,-0.693758,0.911739,-0.54379,-0.0671076,-0.282086,-0.666319,0.282377,-0.301517,-0.401608
5.49556,0.281763,1.08855,-0.703297,0.909012,-0.541462,-0.0679553,-0.284514,-0.665138,0.284991,-0.304438,-0.400726
5.50555,0.283997,1.09519,-0.712864,0.906517,-0.539142,-0.0687587,-0.286775,-0.664108,0.287445,-0.307184,-0.399893
5.51551,0.286131,1.10181,-0.72242,0.904167,-0.536808,-0.0695334,-0.288935,-0.663167,0.289798,-0.30982,-0.399092
5.52565,0.288116,1.10841,-0.731959,0.902034,-0.534452,-0.0702649,-0.290945,-0.662359,0.292,-0.312293,-0.39834
5.53566,0.290011,1.11496,-0.741458,0.900035,-0.532061,-0.0709687,-0.292865,-0.661629,0.294107,-0.314661,-0.397621
5.54574,0.291949,1.12207,-0.751841,0.898059,-0.529372,-0.071697,-0.294828,-0.660956,0.296268,-0.317094,-0.396885
5.55569,0.293608,1.12843,-0.761195,0.896416,-0.526858,-0.0723254,-0.296509,-0.660431,0.29812,-0.319181,-0.396257
5.56567,0.295165,1.13468,-0.770466,0.894928,-0.524273,-0.0729203,-0.298087,-0.659992,0.299861,-0.321144,-0.39567
5.57577,0.29663,1.14075,-0.779624,0.89358,-0.521602,-0.0734822,-0.29957,-0.659629,0.301494,-0.322989,-0.395123
5.58577,0.298003,1.14663,-0.788668,0.892373,-0.518845,-0.0740111,-0.30096,-0.659341,0.30302,-0.324717,-0.394616
5.59594,0.299292,1.15228,-0.79757,0.891292,-0.515984,-0.0745077,-0.302264,-0.659117,0.304442,-0.326331,-0.394147
5.60582,0.300497,1.15769,-0.80633,0.890337,-0.513021,-0.0749719,-0.303481,-0.658959,0.305761,-0.32783,-0.393716
5.61584,0.301623,1.16284,-0.814919,0.889496,-0.509939,-0.0754042,-0.30462,-0.65888,0.30698,-0.329216,-0.393321
5.62593,0.30267,1.16772,-0.823338,0.888767,-0.506736,-0.0758047,-0.30568,-0.65888,0.3081,-0.330487,-0.392962
5.63594,0.303645,1.1723,-0.831562,0.888141,-0.503404,-0.0761736,-0.306668,-0.65888,0.30912,-0.33165,-0.392641
5.64597,0.304546,1.17659,-0.839592,0.887617,-0.499943,-0.0765109,-0.307583,-0.658943,0.310041,-0.332704,-0.392357
5.65599,0.30538,1.18055,-0.847405,0.887187,-0.496344,-0.0768169,-0.30843,-0.659006,0.310863,-0.33365,-0.392109
5.66604,0.306147,1.18418,-0.855002,0.886849,-0.492608,-0.0770916,-0.30921,-0.659069,0.311588,-0.33449,-0.391896
5.67621,0.30685,1.18746,-0.862361,0.886593,-0.488727,-0.0773353,-0.309925,-0.659186,0.312217,-0.335222,-0.391717
5.68616,0.30749,1.19039,-0.869484,0.886419,-0.484701,-0.077548,-0.310576,-0.659358,0.312751,-0.335845,-0.39157
5.69614,0.308071,1.19292,-0.876352,0.886332,-0.480527,-0.0777301,-0.311166,-0.659551,0.31319,-0.336362,-0.391457
5.70619,0.308592,1.19507,-0.882965,0.886374,-0.476206,-0.0778815,-0.311696,-0.659767,0.313535,-0.336773,-0.391377
5.71631,0.309057,1.19681,-0.889309,0.886417,-0.471736,-0.0780027,-0.312168,-0.659999,0.313786,-0.337078,-0.391337
5.72623,0.309466,1.19814,-0.895383,0.886459,-0.467119,-0.0780936,-0.312583,-0.660246,0.313942,-0.337279,-0.391337
5.73632,0.30982,1.19905,-0.901173,0.886589,-0.462353,-0.078139,-0.31294,-0.660504,0.31402,-0.33738,-0.391337
5.74642,0.31012,1.19956,-0.90668,0.886808,-0.45744,-0.078139,-0.31324,-0.660771,0.31388,-0.337257,-0.391425
5.75631,0.310367,1.19965,-0.911892,0.887082,-0.45238,-0.078139,-0.313487,-0.661043,0.31374,-0.337135,-0.391513
5.76631,0.31056,1.19932,-0.916809,0.887413,-0.447176,-0.0780896,-0.313681,-0.66132,0.313601,-0.337012,-0.391601
5.77634,0.3107,1.19857,-0.921423,0.887796,-0.44183,-0.0780401,-0.313824,-0.661596,0.313333,-0.336745,-0.391739
5.78634,0.310787,1.19739,-0.925734,0.888232,-0.436343,-0.0779907,-0.313915,-0.661872,0.312938,-0.336335,-0.391926
5.79718,0.31083,1.19579,-0.929736,0.888715,-0.430722,-0.0778933,-0.31396,-0.662143,0.312452,-0.335825,-0.392148
5.80642,0.310751,1.19377,-0.933429,0.889245,-0.424967,-0.0777479,-0.313879,-0.662409,0.311876,-0.335214,-0.392403
5.81647,0.310672,1.19132,-0.936809,0.889822,-0.419083,-0.077574,-0.313798,-0.66267,0.311213,-0.334505,-0.392695
5.82636,0.310593,1.18845,-0.939878,0.890446,-0.413073,-0.0773717,-0.313717,-0.662924,0.310463,-0.333698,-0.393024
5.84654,0.310213,1.18145,-0.945078,0.891839,-0.400694,-0.0768831,-0.313327,-0.66341,0.308709,-0.331799,-0.393805
5.85655,0.309931,1.17735,-0.947212,0.892612,-0.394338,-0.0765977,-0.313041,-0.663638,0.307707,-0.33071,-0.39426
5.86651,0.309592,1.17284,-0.949036,0.893436,-0.387874,-0.076285,-0.312703,-0.663855,0.306622,-0.329529,-0.394759
5.8767,0.309197,1.16795,-0.950553,0.894312,-0.381313,-0.0759458,-0.312306,-0.664058,0.305454,-0.328256,-0.395307
5.88665,0.308747,1.16268,-0.951763,0.895241,-0.374657,-0.07558,-0.311852,-0.664248,0.304205,-0.326892,-0.395903
5.89666,0.308239,1.15706,-0.952677,0.896226,-0.367919,-0.0751884,-0.311336,-0.664425,0.302875,-0.325438,-0.39655
5.90669,0.307616,1.15049,-0.953354,0.897373,-0.360418,-0.074729,-0.310701,-0.664605,0.301324,-0.323738,-0.39732
5.91663,0.306976,1.14411,-0.9536,0.898495,-0.35352,-0.0742811,-0.31005,-0.664754,0.299819,-0.322087,-0.398089
5.92669,0.306285,1.13747,-0.953335,0.89967,-0.34657,-0.0738129,-0.309349,-0.664894,0.298251,-0.320366,-0.398904
5.93679,0.305515,1.13046,-0.95307,0.90093,-0.339559,-0.0733149,-0.308569,-0.665018,0.296591,-0.318545,-0.399797
5.94684,0.304691,1.1232,-0.952805,0.902248,-0.332509,-0.0727969,-0.307736,-0.665131,0.29487,-0.316656,-0.400741
5.95673,0.303782,1.11561,-0.952093,0.903661,-0.325424,-0.0722496,-0.306817,-0.665229,0.293059,-0.314667,-0.401774
5.96683,0.302816,1.10782,-0.951084,0.905139,-0.318314,-0.0716828,-0.305841,-0.665315,0.291188,-0.312612,-0.402864
5.9769,0.301759,1.09977,-0.949796,0.906727,-0.311198,-0.071087,-0.304769,-0.665388,0.289228,-0.310454,-0.404051
5.98693,0.30064,1.09156,-0.948323,0.90839,-0.304077,-0.0704719,-0.303635,-0.66545,0.287209,-0.308226,-0.405303
5.99691,0.299421,1.08315,-0.946598,0.910177,-0.296979,-0.0698282,-0.302398,-0.665475,0.2851,-0.305897,-0.406665
6.00693,0.298134,1.0746,-0.944705,0.912047,-0.289895,-0.0691655,-0.301092,-0.665475,0.282931,-0.3035,-0.408099
6.01702,0.296738,1.0659,-0.942593,0.914057,-0.282867,-0.0684743,-0.299676,-0.665475,0.28067,-0.301002,-0.409656
6.02695,0.295268,1.05712,-0.940334,0.916159,-0.275876,-0.0677641,-0.298186,-0.665475,0.278349,-0.298436,-0.411295
6.03721,0.293679,1.04826,-0.937892,0.918416,-0.26898,-0.0670251,-0.296577,-0.665475,0.275932,-0.295767,-0.413067
6.04727,0.29201,1.03935,-0.935328,0.920775,-0.262147,-0.066267,-0.294889,-0.665475,0.273453,-0.293029,-0.414929
6.05743,0.290208,1.03048,-0.93262,0.923307,-0.255448,-0.0654794,-0.293066,-0.665475,0.270875,-0.290181,-0.416941
6.06721,0.288318,1.02162,-0.929817,0.925954,-0.248839,-0.0646722,-0.291152,-0.665475,0.268233,-0.28726,-0.419054
6.07719,0.28628,1.0129,-0.926915,0.928791,-0.242411,-0.0638347,-0.289089,-0.665475,0.265485,-0.284222,-0.421333
6.08724,0.284144,1.00426,-0.923947,0.931755,-0.236103,-0.0629771,-0.286925,-0.665435,0.262667,-0.281106,-0.423724
6.09721,0.281845,0.995825,-0.920929,0.934925,-0.23003,-0.0620883,-0.284597,-0.665394,0.259735,-0.277865,-0.426297
6.10722,0.279436,0.987534,-0.917877,0.938232,-0.224115,-0.0611788,-0.282159,-0.665353,0.256726,-0.274541,-0.428991
6.11743,0.276845,0.979561,-0.914822,0.941764,-0.218486,-0.0602366,-0.279537,-0.66528,0.253593,-0.271081,-0.431886
6.12729,0.274132,0.9718,-0.911764,0.945446,-0.213048,-0.0592727,-0.276792,-0.665185,0.250376,-0.267531,-0.434914
6.13739,0.271215,0.96447,-0.908752,0.949367,-0.207953,-0.0582742,-0.273842,-0.665067,0.247023,-0.26383,-0.43816
6.14729,0.268161,0.957427,-0.905772,0.953448,-0.203087,-0.0572526,-0.270755,-0.664933,0.243578,-0.26003,-0.441553
6.15743,0.26488,0.950928,-0.902891,0.957781,-0.198624,-0.0561943,-0.267438,-0.664769,0.239978,-0.256063,-0.445185
6.16743,0.261448,0.944792,-0.900076,0.962282,-0.194431,-0.0551114,-0.263967,-0.664583,0.236274,-0.251984,-0.448976
6.17744,0.257761,0.939314,-0.897409,0.967046,-0.190704,-0.0539894,-0.260237,-0.664352,0.232391,-0.247714,-0.453023
6.18734,0.253904,0.934274,-0.89484,0.971984,-0.187287,-0.0528414,-0.256334,-0.664092,0.228389,-0.243317,-0.457241
6.19745,0.24976,0.929999,-0.892461,0.977193,-0.184396,-0.0516516,-0.252141,-0.663773,0.224182,-0.238702,-0.461734
6.20755,0.245424,0.926236,-0.89021,0.982584,-0.181856,-0.050434,-0.247755,-0.663414,0.219838,-0.233944,-0.46641
6.21754,0.240762,0.923337,-0.888189,0.988249,-0.179901,-0.0491716,-0.243042,-0.662978,0.215257,-0.228938,-0.471379
6.22757,0.235882,0.921017,-0.886322,0.994097,-0.178335,-0.0478793,-0.238113,-0.662491,0.210519,-0.223769,-0.476543
6.23758,0.230635,0.919657,-0.884716,1.00019,-0.177419,-0.0465384,-0.232815,-0.661895,0.205506,-0.218311,-0.48202
6.24764,0.225145,0.918939,-0.883286,1.00645,-0.176935,-0.0451651,-0.22727,-0.661225,0.200308,-0.21266,-0.487705
6.25766,0.21863,0.919372,-0.882016,1.01359,-0.177263,-0.0435949,-0.220691,-0.660318,0.194222,-0.20606,-0.494333
6.2677,0.212461,0.920401,-0.881019,1.02021,-0.178007,-0.0421366,-0.21446,-0.659404,0.188498,-0.19986,-0.500554
6.27771,0.205776,0.922722,-0.880284,1.02706,-0.179719,-0.0406187,-0.20771,-0.658275,0.182365,-0.193241,-0.507141
6.28767,0.198869,0.925596,-0.87966,1.034,-0.181846,-0.0390754,-0.200737,-0.657054,0.176057,-0.186441,-0.513886
6.29784,0.19144,0.929737,-0.879241,1.04109,-0.184983,-0.0374771,-0.19324,-0.655578,0.169321,-0.17921,-0.520965
6.30773,0.183787,0.93442,-0.87891,1.04824,-0.188551,-0.0358552,-0.185519,-0.653994,0.162403,-0.171794,-0.528187
6.31773,0.175625,0.940275,-0.878709,1.05543,-0.193121,-0.0341865,-0.177287,-0.652122,0.155057,-0.163948,-0.535686
6.32785,0.167244,0.946632,-0.878564,1.06264,-0.19812,-0.0324977,-0.168836,-0.650128,0.147529,-0.155919,-0.543304
6.33778,0.158389,0.954015,-0.878456,1.06975,-0.204077,-0.0307733,-0.159906,-0.647821,0.139593,-0.14748,-0.551121
6.34811,0.149331,0.961836,-0.878365,1.07682,-0.210445,-0.0290336,-0.150772,-0.645379,0.131483,-0.138865,-0.559023
6.35801,0.139861,0.970496,-0.878202,1.08367,-0.217701,-0.0272733,-0.141224,-0.642604,0.123009,-0.129891,-0.567034
6.36798,0.130214,0.979516,-0.878008,1.09043,-0.225337,-0.0255041,-0.131499,-0.639688,0.114377,-0.120763,-0.575093
6.378,0.120246,0.989109,-0.877635,1.09685,-0.233736,-0.0237318,-0.121455,-0.636446,0.105448,-0.11135,-0.583149
6.38804,0.110141,0.998948,-0.877185,1.10312,-0.242462,-0.0219581,-0.111274,-0.633064,0.0963902,-0.101815,-0.591204
6.39811,0.0998316,1.00903,-0.876475,1.10892,-0.251748,-0.0201998,-0.100892,-0.629394,0.0871211,-0.0920856,-0.599125
6.4081,0.0894339,1.0192,-0.875655,1.11451,-0.261273,-0.0184481,-0.0904229,-0.625601,0.0777612,-0.0822735,-0.606989
6.41819,0.0789542,1.0293,-0.874567,1.11955,-0.271048,-0.0167266,-0.0798776,-0.621575,0.06828,-0.0723651,-0.614611
6.42819,0.0684393,1.03935,-0.873366,1.12434,-0.280929,-0.015018,-0.0692996,-0.617451,0.0587469,-0.0624153,-0.622128
6.43844,0.0579391,1.04903,-0.871912,1.12852,-0.290798,-0.0133475,-0.0587453,-0.61315,0.0491641,-0.0524457,-0.629324
6.4483,0.0474452,1.05855,-0.870349,1.13243,-0.300661,-0.0116933,-0.0482012,-0.608773,0.0395602,-0.0424675,-0.636382
6.45829,0.0370281,1.06746,-0.868552,1.13568,-0.310332,-0.0100772,-0.0377472,-0.604266,0.0299534,-0.0325179,-0.643076
6.46832,0.026644,1.07611,-0.866654,1.13865,-0.319921,-0.00847738,-0.0273319,-0.599703,0.0203455,-0.0225806,-0.649613
6.47831,0.0163737,1.08404,-0.864561,1.14095,-0.329174,-0.00690992,-0.0170464,-0.595052,0.01076,-0.012698,-0.655765
6.48838,0.00615212,1.09166,-0.862383,1.14297,-0.338284,-0.00535631,-0.00681662,-0.590362,0.00118412,-0.00283877,-0.661751
6.49844,-0.00394328,1.09848,-0.860057,1.14432,-0.346947,-0.00382317,0.00326725,-0.585614,-0.00836572,0.0069622,-0.667353
6.50846,-0.0139846,1.10496,-0.857667,1.14538,-0.355418,-0.00229881,0.0132886,-0.580842,-0.0179044,0.0167382,-0.672789
6.51856,-0.0239147,1.11059,-0.855175,1.14581,-0.363375,-0.000776846,0.0231748,-0.576024,-0.0274366,0.0264768,-0.67786
6.52846,-0.0337972,1.11586,-0.852639,1.14597,-0.37111,0.000744087,0.0330032,-0.571187,-0.036966,0.0361994,-0.682775
6.53846,-0.0436192,1.12028,-0.850029,1.1455,-0.378331,0.0022871,0.042745,-0.566282,-0.0465355,0.0459354,-0.687366
6.54857,-0.0534151,1.12435,-0.847387,1.14475,-0.385331,0.00383956,0.0524497,-0.561348,-0.0561223,0.0556772,-0.69182
6.5586,-0.0632154,1.12765,-0.844657,1.1434,-0.391883,0.00543857,0.0621318,-0.556348,-0.0658012,0.0654907,-0.695978
6.56876,-0.0730174,1.13061,-0.84189,1.14178,-0.398242,0.00705752,0.0718043,-0.551319,-0.0755195,0.0753348,-0.70001
6.5787,-0.0838745,1.1331,-0.838696,1.1394,-0.404842,0.00891564,0.0824887,-0.545754,-0.0863632,0.0863012,-0.704115
6.58869,-0.0937702,1.13509,-0.83574,1.13703,-0.410707,0.0106312,0.0922171,-0.540685,-0.0962734,0.0963176,-0.707734
