Time,RAnkleRoll,LHipYawPitch,RKneePitch,LKneePitch,RHipRoll,LHipRoll,LHipPitch,LAnklePitch,RHipPitch,LAnkleRoll,RAnklePitch,LFoot/FSR/FrontRight/Sensor/Value,LFoot/FSR/RearLeft/Sensor/Value,LFoot/FSR/FrontLeft/Sensor/Value,LFoot/FSR/RearRight/Sensor/Value,RFoot/FSR/FrontLeft/Sensor/Value,RFoot/FSR/FrontRight/Sensor/Value,RFoot/FSR/RearRight/Sensor/Value,RFoot/FSR/RearLeft/Sensor/Value
3.22866,-0.124526,-0.0209084,1.06301,1.01384,0.123761,0.113716,-0.831793,-0.301419,-0.557582,-0.11846,-0.624994,0.0853115,0,0.0137275,0,0.212556,0.456253,1.40232,0
3.23857,-0.114435,-0.0191628,1.06827,1.02348,0.11374,0.104592,-0.829978,-0.311373,-0.553647,-0.108893,-0.632638,0.111569,0.000247229,0.0272144,0,0.191971,0.453593,1.34692,0
3.24852,-0.104202,-0.0174266,1.07318,1.03313,0.103576,0.0953101,-0.828024,-0.321494,-0.549516,-0.0991797,-0.640176,0.151336,0,0.117685,0,0.205047,0.452712,1.23362,0
3.25867,-0.0938266,-0.0156998,1.07774,1.04278,0.0932681,0.0858703,-0.825933,-0.331783,-0.545189,-0.0893191,-0.647608,0.179632,0,0.176418,0,0.19298,0.429929,1.10971,0
3.26861,-0.083398,-0.0139935,1.08191,1.05223,0.0829033,0.0763394,-0.823707,-0.342058,-0.540711,-0.0793839,-0.654858,0.161702,0,0.249865,0,0.188736,0.358372,1.04568,0
3.27863,-0.0729164,-0.0123077,1.0857,1.06147,0.0724816,0.0667175,-0.821346,-0.352319,-0.536082,-0.0693741,-0.661925,0.155022,0,0.268951,0,0.170166,0.298973,0.978912,0
3.28866,-0.0624532,-0.0106486,1.08907,1.07034,0.0620718,0.0570584,-0.818865,-0.362422,-0.531343,-0.0593472,-0.668756,0.126646,0,0.308141,0,0.157991,0.235385,1.02906,0
3.3087,-0.0416299,-0.00741172,1.09452,1.08688,0.0413339,0.0376661,-0.813551,-0.382059,-0.521567,-0.0392803,-0.681683,0.166663,0.0359713,0.446326,0,0.166067,0.224246,1.0161,0
3.31883,-0.0313174,-0.00583492,1.09655,1.09444,0.0310513,0.0279701,-0.810732,-0.391499,-0.516562,-0.0292785,-0.687748,0.226126,0.0934839,0.487066,0,0.167779,0.225482,0.90353,0
3.32884,-0.0211002,-0.00428229,1.09812,1.10147,0.0208531,0.0182944,-0.807828,-0.400616,-0.511505,-0.0193186,-0.693535,0.279521,0.0953097,0.533729,0,0.177559,0.226727,0.391208,0.0241373
3.33882,-0.0109783,-0.00275384,1.09921,1.10798,0.0107392,0.00863913,-0.804839,-0.409412,-0.506396,-0.00940034,-0.699043,0.19738,0.0895122,0.400594,0,0.10231,0.220893,0.348316,0.0914889
3.3489,-0.000963728,-0.00124176,1.09984,1.11393,0.000719158,-0.000991134,-0.801794,-0.41784,-0.501256,0.000471584,-0.704273,0.0947299,0.145278,0.425424,0,0.201281,0.208694,0.121939,0.208236
3.35895,0.00894342,0.000253945,1.10001,1.11931,-0.00920695,-0.0105964,-0.798691,-0.4259,-0.496085,0.0102972,-0.709224,0.0884271,0.183672,0.464383,0,0.2222,0.204827,0.104928,0.23102
3.3691,0.0187501,0.00174539,1.09975,1.12409,-0.0190484,-0.0201888,-0.795559,-0.433572,-0.490892,0.0200894,-0.713911,0.0796731,0.171223,0.524387,0,0.290236,0.187804,0.00552123,0.287364
3.37897,0.0284564,0.00323257,1.09904,1.12828,-0.0288052,-0.0297683,-0.792397,-0.440856,-0.485675,0.0298481,-0.718333,0.0880561,0.170278,0.581467,0,0.323874,0.189028,0,0.412263
3.38914,0.0380964,0.00473245,1.09788,1.1319,-0.0385129,-0.0393685,-0.789212,-0.447779,-0.480415,0.0396097,-0.722515,0.0959137,0.222684,0.586137,0,0.306181,0.187804,0,0.341083
3.39917,0.0476701,0.00624501,1.09626,1.13497,-0.0481714,-0.0489893,-0.786004,-0.45434,-0.475111,0.0493741,-0.726458,0.0973101,0.256388,0.541942,0,0.295421,0.17768,0,0.320314
3.40909,0.0572227,0.00778747,1.09422,1.13752,-0.0578268,-0.0586686,-0.782755,-0.46059,-0.469764,0.0591838,-0.730179,0.0925904,0.336539,0.618852,0,0.34468,0.160183,0,0.335208
3.41911,0.0667542,0.00935982,1.09174,1.13957,-0.0674789,-0.0684062,-0.779465,-0.46653,-0.464375,0.0690386,-0.73368,0.090112,0.379007,0.560429,0,0.295421,0.149791,0,0.239562
3.42915,0.0763083,0.010977,1.0889,1.14116,-0.0771715,-0.078234,-0.776099,-0.472219,-0.458974,0.0789751,-0.73697,0.096311,0.404109,0.541942,0,0.306641,0.158789,0,0.233204
3.43939,0.085885,0.0126391,1.08569,1.14228,-0.0869046,-0.0881521,-0.772656,-0.477657,-0.453562,0.0889935,-0.740049,0.0891729,0.453735,0.529694,0,0.312712,0.183716,0,0.192664
3.44922,0.0955034,0.0143556,1.08217,1.14296,-0.0966964,-0.0981709,-0.769116,-0.482876,-0.448182,0.0991048,-0.742924,0.0899235,0.50424,0.556076,0,0.425449,0.163016,0,0.193222
3.45924,0.105163,0.0161266,1.07835,1.14321,-0.106547,-0.108291,-0.765479,-0.487878,-0.442835,0.109309,-0.745594,0.0756276,0.514711,0.529694,0,0.402625,0.168654,0,0.168816
3.46933,0.114868,0.0179573,1.0743,1.14302,-0.116457,-0.1185,-0.761733,-0.492682,-0.437578,0.119598,-0.748064,0.0759589,0.48557,0.487066,0,0.383497,0.160183,0,0.178436
3.47925,0.124616,0.0198478,1.07003,1.14241,-0.126425,-0.1288,-0.757878,-0.497287,-0.432413,0.129973,-0.750335,0.0800172,0.45481,0.426387,0,0.347415,0.158789,0,0.188558
3.48939,0.134396,0.0217988,1.06567,1.14138,-0.136439,-0.13916,-0.753909,-0.501706,-0.427415,0.140407,-0.752412,0.094338,0.412184,0.372195,0,0.343054,0.169724,0,0.216215
3.50964,0.154023,0.0258775,1.05675,1.13812,-0.156573,-0.160018,-0.745638,-0.509986,-0.418028,0.161412,-0.756001,0.136927,0.378216,0.306314,0,0.380966,0.195819,0,0.249395
3.51948,0.163843,0.0280004,1.05232,1.13595,-0.166665,-0.170473,-0.741346,-0.513848,-0.41374,0.17194,-0.757524,0.147742,0.313117,0.258944,0,0.379083,0.191507,0,0.294559
3.52947,0.173617,0.0301673,1.04805,1.13348,-0.176723,-0.180878,-0.736977,-0.517516,-0.409852,0.182418,-0.758882,0.179998,0.339831,0.202057,0,0.385412,0.187074,0,0.292993
3.53959,0.183346,0.0323784,1.04395,1.13069,-0.186748,-0.191233,-0.732532,-0.520992,-0.406364,0.192846,-0.760074,0.172838,0.304026,0.177046,0,0.370478,0.185146,0,0.286359
3.54949,0.193914,0.0348429,1.03986,1.1273,-0.197652,-0.202458,-0.727608,-0.524567,-0.40316,0.204154,-0.761219,0.187496,0.296944,0.149387,0,0.389937,0.171019,0,0.290413
3.55954,0.203421,0.0371077,1.03646,1.12398,-0.207473,-0.212538,-0.723104,-0.527629,-0.400727,0.21431,-0.762133,0.190595,0.32265,0.134564,0,0.395871,0.154884,0,0.298797
3.56957,0.212715,0.0393809,1.03364,1.12041,-0.217086,-0.222354,-0.718638,-0.530428,-0.398968,0.224203,-0.762954,0.199429,0.323874,0.10847,0.0143308,0.379709,0.159385,0,0.288375
3.57963,0.221866,0.0416598,1.03121,1.11668,-0.226562,-0.231995,-0.714195,-0.533052,-0.397657,0.233921,-0.763713,0.199429,0.366657,0.117473,0.025074,0.366878,0.151842,0,0.221897
3.58961,0.230742,0.0439248,1.02944,1.1128,-0.235763,-0.241293,-0.709854,-0.535412,-0.397039,0.243296,-0.764447,0.209187,0.396294,0.118535,0.131608,0.37413,0.157802,0,0.167434
3.59963,0.239433,0.0461806,1.02813,1.1088,-0.244782,-0.250362,-0.70558,-0.537596,-0.396883,0.252442,-0.765163,0.196162,0.435098,0.156689,0.235771,0.399903,0.137634,0,0.119569
3.60959,0.247808,0.0484036,1.02754,1.1047,-0.253486,-0.259032,-0.701459,-0.53953,-0.397435,0.261189,-0.765907,0.187496,0.458062,0.175793,0.349542,0.423227,0.0870543,0,0.0644522
3.61969,0.255971,0.0506045,1.02744,1.10054,-0.261979,-0.267436,-0.69744,-0.541298,-0.398461,0.26967,-0.766669,0.168354,0.483171,0.192162,0.406474,0.432986,0.0309015,0,0.0260919
3.62973,0.263796,0.0527568,1.02815,1.09638,-0.270134,-0.275411,-0.693617,-0.542835,-0.400181,0.27772,-0.767506,0.157215,0.570055,0.229031,0.446068,0.394541,0,0,0.0475687
3.63978,0.271398,0.0548765,1.02939,1.09223,-0.278063,-0.2831,-0.689923,-0.544219,-0.402363,0.285483,-0.768394,0.158802,0.617917,0.264891,0.444874,0.378459,0,0,0.0261767
3.64987,0.278371,0.0569348,1.03145,1.08815,-0.285646,-0.290347,-0.686455,-0.545399,-0.405196,0.292801,-0.769394,0.150731,0.733441,0.308141,0.289982,0.373518,0,0,0.0139309
3.65997,0.284927,0.0589521,1.03406,1.08411,-0.292999,-0.297299,-0.683137,-0.546442,-0.408463,0.299822,-0.77047,0.166327,0.735943,0.305708,0.305156,0.28643,0,0,0.00988813
3.66985,0.286333,0.0608987,1.03742,1.0802,-0.300014,-0.303814,-0.68006,-0.547315,-0.412311,0.306402,-0.771681,0.172488,0.75128,0.330586,0.253312,0.236581,0,0,0.00186321
3.67986,0.284306,0.0627981,1.0413,1.07636,-0.306803,-0.310036,-0.677142,-0.548073,-0.416547,0.312689,-0.772984,0.210062,0.746104,0.317501,0.251376,0.208621,0,0,0
3.68994,0.28205,0.0646234,1.04586,1.0727,-0.313279,-0.315851,-0.674466,-0.548698,-0.421274,0.318565,-0.774433,0.219526,0.75128,0.324609,0.22801,0.234961,0,0,0
3.69989,0.279641,0.0663993,1.05089,1.06916,-0.319546,-0.321393,-0.67195,-0.549234,-0.426329,0.324168,-0.775981,0.221387,0.740992,0.330586,0.201789,0.246948,0,0,0
3.70998,0.277025,0.0681013,1.05653,1.06581,-0.325535,-0.326568,-0.669664,-0.549671,-0.43181,0.3294,-0.777662,0.229029,0.74354,0.344416,0.118845,0.278614,0,0,0
3.72001,0.27427,0.0697539,1.06258,1.06259,-0.331338,-0.331498,-0.667533,-0.550042,-0.437574,0.334386,-0.779432,0.236495,0.746104,0.358305,0.0391753,0.294984,0,0,0
3.73002,0.271362,0.071335,1.06917,1.05955,-0.336905,-0.336104,-0.665615,-0.550341,-0.443724,0.339044,-0.7813,0.240602,0.7754,0.360569,0,0.298948,0.0183222,0,0.0013852
3.74009,0.268352,0.0728683,1.07611,1.05662,-0.342313,-0.340494,-0.663841,-0.550593,-0.450131,0.343485,-0.783234,0.2448,0.798047,0.388538,0,0.312239,0.0239737,0,0.00739901
3.75,0.26524,0.0743325,1.08349,1.05392,-0.347514,-0.344593,-0.662267,-0.550796,-0.456873,0.347634,-0.785233,0.254595,0.798047,0.427352,0,0.323377,0.0288557,0,0.012846
3.76046,0.262061,0.0757506,1.09117,1.05137,-0.352576,-0.348499,-0.660826,-0.550966,-0.463837,0.351587,-0.787276,0.263148,0.786575,0.472138,0,0.33146,0.0349579,0,0.012846
3.77008,0.258834,0.0771021,1.09921,1.04905,-0.357453,-0.352149,-0.659569,-0.551105,-0.471086,0.355281,-0.789349,0.268461,0.723588,0.512743,0,0.328395,0.0377782,0,0.0143316
3.78011,0.255576,0.0784092,1.10749,1.04687,-0.362208,-0.355628,-0.658434,-0.551223,-0.478525,0.358802,-0.791443,0.282061,0.682048,0.550354,0,0.3214,0.0392009,0,0.0182063
3.79012,0.252331,0.0796522,1.11607,1.04487,-0.366798,-0.358882,-0.657462,-0.551322,-0.486199,0.362093,-0.793528,0.297973,0.631006,0.561892,0,0.297177,0.0413882,0,0.019086
3.8002,0.249095,0.0808525,1.12485,1.04299,-0.371278,-0.361985,-0.6566,-0.551409,-0.49403,0.365231,-0.795607,0.297286,0.581394,0.586137,0,0.288113,0.0406518,0,0.0202458
3.81016,0.245927,0.0819918,1.13382,1.04131,-0.375608,-0.364858,-0.655885,-0.551489,-0.50205,0.368161,-0.797642,0.309993,0.484368,0.60051,0,0.248328,0.0431353,0,0.019086
3.82046,0.242806,0.0830904,1.1429,1.03976,-0.379838,-0.367578,-0.655269,-0.551564,-0.510196,0.370953,-0.799647,0.329714,0.465804,0.62401,0,0.250418,0.0435786,0,0.0213167
3.83028,0.239811,0.084131,1.15208,1.03841,-0.38393,-0.370149,-0.654785,-0.551638,-0.518484,0.373558,-0.801572,0.348664,0.429171,0.669826,0,0.235931,0.045704,0,0.0251263
3.84043,0.2369,0.0851331,1.16131,1.03719,-0.38793,-0.372621,-0.654388,-0.551711,-0.526867,0.376038,-0.803442,0.384564,0.422427,0.712693,0,0.238872,0.044473,0,0.0276391
3.85032,0.234173,0.0860805,1.17056,1.03612,-0.391801,-0.374946,-0.654107,-0.551785,-0.535349,0.378351,-0.805194,0.404043,0.382203,0.72799,0,0.219221,0.0410805,0,0.0236901
3.86046,0.231568,0.0869913,1.17984,1.03516,-0.395586,-0.377174,-0.653901,-0.55186,-0.543897,0.380554,-0.806868,0.429656,0.318423,0.734712,0,0.168426,0.0267695,0,0.0133689
3.87047,0.229196,0.0878502,1.18909,1.03435,-0.399248,-0.378476,-0.653819,-0.55194,-0.552508,0.382609,-0.808392,0.447705,0.285536,0.746146,0,0.117139,0.0210167,0,0.00907284
3.88051,0.226981,0.0886747,1.19831,1.03364,-0.402827,-0.379161,-0.653854,-0.552023,-0.56116,0.384567,-0.809815,0.468265,0.250944,0.739251,0,0.0790737,0.0262207,0,0.0091627
3.89047,0.225046,0.0894501,1.20743,1.03307,-0.406288,-0.379435,-0.65389,-0.552114,-0.569838,0.386382,-0.811058,0.503448,0.246874,0.748469,0,0.0293957,0.0295308,0,0.0226482
3.90047,0.223298,0.0901929,1.21648,1.03259,-0.409668,-0.379435,-0.653926,-0.552211,-0.578532,0.388102,-0.812181,0.539624,0.231551,0.767486,0,0,0.0334505,0,0.0317578
3.91047,0.221876,0.0908894,1.22532,1.03223,-0.412931,-0.379435,-0.654071,-0.552317,-0.587215,0.389689,-0.813095,0.583874,0.224766,0.774826,0,0,0.033561,0,0.0250432
3.92049,0.220669,0.091555,1.23402,1.03196,-0.416116,-0.379435,-0.65429,-0.552427,-0.59589,0.391188,-0.81387,0.627883,0.192869,0.784795,0,0,0.0324632,0,0.0240557
3.93048,0.219763,0.0922365,1.24331,1.03177,-0.419484,-0.379435,-0.654597,-0.552556,-0.605385,0.392776,-0.814452,0.658795,0.172176,0.777298,0,0,0.0333952,0,0.0233271
3.94073,0.219158,0.0928298,1.25161,1.03166,-0.422477,-0.379435,-0.654911,-0.552676,-0.613993,0.394187,-0.814841,0.67282,0.136309,0.765065,0,0,0.0335057,0,0.0238117
3.9505,0.218976,0.0933754,1.25959,1.03163,-0.425333,-0.379435,-0.655276,-0.552802,-0.62252,0.395391,-0.814958,0.675205,0.0875939,0.743836,0,0,0.0338938,0,0.0233673
3.96062,0.218976,0.0939005,1.26744,1.03174,-0.428131,-0.379435,-0.655664,-0.552931,-0.631012,0.396506,-0.81464,0.694808,0.054478,0.717009,0,0,0.0366136,0,0.0282971
3.97056,0.219617,0.0943801,1.27493,1.03185,-0.430786,-0.379435,-0.656088,-0.553069,-0.63939,0.397133,-0.814322,0.736989,0.0164463,0.695848,0,0,0.0354108,0,0.0258805
3.98059,0.220381,0.0948404,1.28225,1.03195,-0.433381,-0.379435,-0.656527,-0.553211,-0.647719,0.397551,-0.814003,0.780608,0.00149034,0.681635,0.00656235,0,0.0332849,0,0.0239742
3.9907,0.221667,0.0952574,1.28912,1.03215,-0.435832,-0.379435,-0.656995,-0.553356,-0.655907,0.397676,-0.813229,0.786754,0,0.64902,0.0948903,0,0.0347326,0,0.0266027
4.00077,0.223177,0.095656,1.29579,1.03239,-0.438221,-0.379435,-0.657474,-0.553502,-0.664035,0.397676,-0.812259,0.75393,0,0.613762,0.131996,0,0.0353541,0,0.0263892
4.01096,0.225231,0.0960137,1.30196,1.03268,-0.440465,-0.379435,-0.657968,-0.553649,-0.671995,0.397676,-0.810939,0.734228,0,0.589284,0.198633,0,0.0346201,0,0.0269029
4.02069,0.227517,0.0963539,1.30791,1.033,-0.442646,-0.379435,-0.65847,-0.553796,-0.679883,0.397676,-0.809471,0.712751,0,0.572301,0.292208,0,0.0353541,0,0.0263892
4.03088,0.230365,0.0966554,1.31338,1.03337,-0.444676,-0.379435,-0.658972,-0.553947,-0.687576,0.397676,-0.80764,0.687347,0,0.554637,0.36147,0,0.0324087,0,0.0226482
4.04095,0.233455,0.0969402,1.31864,1.03376,-0.446642,-0.379435,-0.659474,-0.5541,-0.695184,0.397676,-0.805655,0.656505,0,0.546123,0.433143,0,0.0344518,0,0.0251263
4.05091,0.237119,0.0971874,1.32335,1.03418,-0.44845,-0.379435,-0.659969,-0.554253,-0.70258,0.397676,-0.803301,0.649711,0,0.537811,0.468253,0,0.0355245,0,0.0247532
4.06087,0.24103,0.0974185,1.32783,1.03462,-0.450191,-0.379435,-0.66046,-0.554408,-0.709884,0.397676,-0.800788,0.643034,0,0.537811,0.533091,0,0.0372518,0,0.025754
4.07109,0.245518,0.0976132,1.33174,1.03509,-0.451769,-0.379435,-0.660937,-0.554561,-0.716956,0.397676,-0.797905,0.645247,0,0.536445,0.585729,0,0.0342281,0,0.0201701
4.08101,0.250253,0.0977923,1.3354,1.03556,-0.453278,-0.379435,-0.661409,-0.554714,-0.723928,0.397676,-0.794863,0.623662,0,0.536445,0.628482,0,0.0341165,0,0.0231665
4.09097,0.255561,0.0979365,1.33849,1.03603,-0.454619,-0.379435,-0.661859,-0.554867,-0.730646,0.397676,-0.791452,0.617417,0,0.535084,0.690351,0,0.0370191,0,0.0263892
4.10099,0.255561,0.0980658,1.34134,1.03649,-0.455889,-0.379435,-0.6623,-0.555019,-0.737254,0.397676,-0.787884,0.609247,0,0.536445,0.72798,0,0.0347888,0,0.0230465
4.111,0.267242,0.0981607,1.34358,1.03696,-0.456991,-0.379435,-0.662708,-0.555175,-0.743595,0.397676,-0.783947,0.61331,0,0.515296,0.801997,0,0.0349015,0,0.0268599
4.121,0.273615,0.0982409,1.34557,1.03743,-0.458021,-0.379435,-0.663103,-0.555331,-0.74982,0.397676,-0.779853,0.587665,0,0.503959,0.866515,0,0.032083,0,0.0242599
4.13101,0.280552,0.098265,1.34695,1.03789,-0.458879,-0.379435,-0.663459,-0.555491,-0.755766,0.397676,-0.775396,0.558407,0,0.471018,0.919358,0,0.0326268,0,0.0380594
4.14105,0.280552,0.098265,1.34807,1.03836,-0.459664,-0.379435,-0.663798,-0.555652,-0.761592,0.397676,-0.770784,0.548035,0,0.465479,0.970187,0,0.0419453,0,0.0270752
4.15114,0.295454,0.098265,1.34857,1.03883,-0.460273,-0.379435,-0.664098,-0.555815,-0.767125,0.397676,-0.765821,0.567294,0,0.430268,1.03715,0,0.0413882,0,0.0408484
4.16124,0.303411,0.0982344,1.34882,1.03929,-0.460806,-0.379435,-0.664381,-0.555979,-0.772533,0.397676,-0.760709,0.570912,0,0.403248,1.11607,0.00722831,0.0282896,0,0.0205875
4.17114,0.311891,0.0982037,1.34847,1.03976,-0.461163,-0.379435,-0.664617,-0.556152,-0.777638,0.397676,-0.75526,0.570912,0,0.370615,1.13842,0,0.0444087,0,0.0374339
4.18123,0.320596,0.0981731,1.34786,1.04023,-0.461445,-0.379435,-0.664833,-0.556328,-0.782612,0.397676,-0.749667,0.574568,0,0.366705,1.20005,0,0.0106087,0,0.0293667
4.19125,0.329804,0.0980845,1.34667,1.0407,-0.46153,-0.379435,-0.664997,-0.556517,-0.787277,0.397676,-0.743751,0.581993,0,0.33329,1.23032,0,0.0493146,0,0.0479981
4.20126,0.329804,0.097971,1.34523,1.04116,-0.46141,-0.379435,-0.665138,-0.556712,-0.79181,0.397676,-0.737696,0.57641,0,0.325924,1.25652,0,0.00668073,0,0.0417889
4.21133,0.349133,0.0978232,1.34322,1.04161,-0.461289,-0.379435,-0.665224,-0.556921,-0.796032,0.397676,-0.731333,0.565498,0,0.332611,1.25652,0.0103692,0.0221272,0,0.0266027
4.22123,0.349133,0.0976605,1.34096,1.04204,-0.461169,-0.379435,-0.665287,-0.557137,-0.80012,0.397676,-0.724836,0.560167,0,0.336713,1.26725,0,0.0336718,0,0.0279013
4.23149,0.369801,0.0974621,1.33812,1.04247,-0.460792,-0.379435,-0.665306,-0.557375,-0.803896,0.397676,-0.718054,0.556657,0,0.346559,1.26725,0,0.0357524,0,0.0339615
4.24137,0.369801,0.0972482,1.33504,1.0429,-0.460304,-0.379435,-0.665237,-0.557621,-0.807537,0.397676,-0.711148,0.556657,0,0.381881,1.24593,0.0156683,0.0132201,0,0.0213941
4.25137,0.388676,0.0969975,1.33141,1.04334,-0.459637,-0.379435,-0.665169,-0.557896,-0.810866,0.397676,-0.703978,0.551458,0,0.387697,1.19022,0,0.0424441,0,0.0347979
4.26153,0.388676,0.096731,1.32756,1.04377,-0.458893,-0.379435,-0.665101,-0.558184,-0.814061,0.397676,-0.696695,0.529799,0,0.397966,1.15219,0,0.0293223,0,0.0299549
4.27164,0.388676,0.0964267,1.32323,1.0442,-0.457972,-0.379435,-0.664951,-0.558507,-0.816951,0.397676,-0.68917,0.533042,0,0.418776,1.11607,0,0.0408352,0,0.0262191
4.28155,0.388676,0.0961061,1.31869,1.04463,-0.456976,-0.379435,-0.664766,-0.558845,-0.81971,0.397676,-0.681541,0.533042,0,0.440202,1.10732,0,0,0,0.0280769
4.29147,0.388676,0.0957456,1.31369,1.04508,-0.455801,-0.379435,-0.66452,-0.559227,-0.822176,0.397676,-0.6737,0.548035,0,0.453633,1.02166,0,0.0417592,0,0.0337664
4.30151,0.388676,0.0953678,1.30849,1.04553,-0.454551,-0.379435,-0.664247,-0.559627,-0.824515,0.397653,-0.665767,0.546336,0,0.464383,0.991741,0,0.0336718,0,0.0343536
4.31153,0.388676,0.0949039,1.30228,1.04608,-0.452969,-0.379435,-0.663875,-0.560128,-0.826766,0.397628,-0.656832,0.558407,0,0.477796,0.949348,0,0.0360956,0,0.0352956
4.32152,0.388676,0.0944657,1.29646,1.0466,-0.451462,-0.379435,-0.663512,-0.560605,-0.828703,0.397605,-0.648639,0.567294,0,0.490613,0.903319,0,0.038486,0,0.0347483
4.33158,0.388676,0.0939767,1.29025,1.04717,-0.449747,-0.379435,-0.663077,-0.561156,-0.830332,0.396781,-0.64027,0.581993,0,0.500265,0.829137,0,0.0358095,0,0.0341082
4.34154,0.388676,0.0934751,1.28393,1.04775,-0.447981,-0.379435,-0.662624,-0.561726,-0.831885,0.395758,-0.631858,0.587665,0,0.507695,0.77615,0,0.0352407,0,0.0328969
4.35163,0.388676,0.0929194,1.27724,1.04839,-0.446011,-0.379435,-0.662096,-0.562383,-0.833156,0.394457,-0.62331,0.597318,0,0.524387,0.705501,0,0.0355814,0,0.0309647
4.36161,0.388676,0.0923502,1.27047,1.04905,-0.443989,-0.379435,-0.661549,-0.563063,-0.834356,0.393087,-0.614728,0.597318,0,0.541942,0.659399,0,0.0362104,0,0.0315234
4.37172,0.388676,0.0917234,1.26339,1.04979,-0.441759,-0.379435,-0.660928,-0.563843,-0.835302,0.391684,-0.606051,0.59928,0,0.547528,0.599527,0,0.0358095,0,0.0314299
4.38165,0.388676,0.0910822,1.25623,1.05055,-0.439476,-0.379435,-0.660288,-0.564649,-0.836184,0.390272,-0.59735,0.593426,0,0.554637,0.582346,0,0.0360383,0,0.0317578
4.39201,0.388676,0.09038,1.24887,1.05142,-0.436976,-0.379435,-0.659572,-0.565571,-0.836841,0.388688,-0.588598,0.572735,0,0.561892,0.515497,0,0.0357524,0,0.032277
4.4118,0.388676,0.0888797,1.23388,1.05332,-0.431646,-0.378907,-0.65802,-0.567611,-0.837853,0.385247,-0.57106,0.561935,0.0164115,0.60378,0.43779,0,0.0390215,0,0.0342553
4.42194,0.388676,0.0880806,1.22627,1.05436,-0.428815,-0.378643,-0.657182,-0.568733,-0.838214,0.383388,-0.562286,0.546336,0.0480917,0.617148,0.419556,0.0854557,0.0687065,0,0
4.43184,0.388676,0.0872117,1.21861,1.0555,-0.425754,-0.37731,-0.656257,-0.570006,-0.83842,0.381342,-0.553555,0.526587,0.0668333,0.629237,0.316264,0.101392,0.11817,0,0
4.44185,0.388676,0.0863253,1.21094,1.05667,-0.422634,-0.37571,-0.655309,-0.571318,-0.838587,0.379249,-0.544834,0.479097,0.0812099,0.594054,0.304378,0.0687131,0.282976,0,0
4.45198,0.388676,0.0853646,1.20334,1.05798,-0.419267,-0.373551,-0.654272,-0.572797,-0.83862,0.376939,-0.53621,0.447705,0.136661,0.537811,0.261198,0.103899,0.285554,0,0
4.46201,0.388676,0.0843853,1.19577,1.05933,-0.415838,-0.371252,-0.653213,-0.574318,-0.83859,0.374576,-0.527609,0.434359,0.183934,0.487066,0.233358,0.11699,0.3099,0,0
4.47197,0.388676,0.0833272,1.18833,1.06085,-0.412147,-0.368655,-0.652054,-0.576032,-0.838559,0.371974,-0.519158,0.444004,0.24448,0.464383,0.141117,0.116102,0.325594,0,0
4.48192,0.388676,0.0822494,1.18093,1.06241,-0.408391,-0.365984,-0.650871,-0.577794,-0.838529,0.369313,-0.510743,0.441562,0.316639,0.431247,0.0505641,0.110058,0.321432,0,0
4.49198,0.388676,0.0810879,1.17375,1.06415,-0.404352,-0.363094,-0.649576,-0.579768,-0.838434,0.366384,-0.502532,0.44278,0.422427,0.415045,0,0.125597,0.316844,0,0
4.50206,0.388163,0.0799055,1.16662,1.06594,-0.400242,-0.360149,-0.648254,-0.581795,-0.838322,0.363389,-0.494372,0.452713,0.499142,0.399716,0,0.159816,0.327175,0,0
4.51209,0.384666,0.0786343,1.15986,1.0679,-0.395821,-0.3569,-0.646808,-0.584048,-0.838218,0.360092,-0.486473,0.44278,0.591433,0.373785,0,0.183406,0.378016,0,0
4.52217,0.380423,0.077341,1.15319,1.06991,-0.391323,-0.353575,-0.645331,-0.586357,-0.838116,0.356718,-0.478638,0.390562,0.642622,0.373785,0,0.202616,0.380672,0,0
4.53216,0.375852,0.0759542,1.14698,1.07211,-0.386484,-0.34991,-0.643714,-0.588918,-0.838095,0.353008,-0.471127,0.292537,0.728484,0.374584,0,0.224012,0.371501,0,0
4.5422,0.371198,0.074544,1.14088,1.07437,-0.381559,-0.346161,-0.642061,-0.591541,-0.838103,0.349213,-0.463697,0.246399,0.726029,0.392783,0,0.208066,0.358372,0,0
4.5522,0.366177,0.073036,1.13531,1.07681,-0.376257,-0.342039,-0.640242,-0.594436,-0.838111,0.345041,-0.45665,0.226126,0.778167,0.403248,0,0.225536,0.307475,0,0
4.56233,0.361063,0.0715035,1.12989,1.0793,-0.37086,-0.337823,-0.638382,-0.597398,-0.838118,0.340774,-0.4497,0.212715,0.850392,0.3945,0,0.241525,0.23737,0,0
4.57225,0.355538,0.069869,1.12507,1.08195,-0.365036,-0.333183,-0.636324,-0.600643,-0.838278,0.336079,-0.443195,0.199017,0.924361,0.402361,0,0.25253,0.168441,0,0
4.58226,0.349911,0.068209,1.12042,1.08463,-0.359107,-0.328437,-0.634215,-0.60396,-0.838475,0.331278,-0.4368,0.199017,0.972164,0.412279,0,0.278614,0.107086,0,0
4.59232,0.343817,0.0664428,1.1165,1.08747,-0.352697,-0.32321,-0.63187,-0.607578,-0.838799,0.32599,-0.430924,0.18788,0.972164,0.438189,0,0.316532,0.0731416,0,0.00415184
4.60233,0.337607,0.06465,1.11276,1.09036,-0.346168,-0.317863,-0.629466,-0.611271,-0.839155,0.320581,-0.425178,0.174597,1.00665,0.465479,0,0.317981,0.0740556,0,0.0105635
