Time,"Device/SubDeviceList/RAnkleRoll/Position/Actuator/Value","Device/SubDeviceList/LHipYawPitch/Position/Actuator/Value","Device/SubDeviceList/RFoot/FSR/FrontLeft/Sensor/Value","Device/SubDeviceList/RKneePitch/Position/Actuator/Value","Device/SubDeviceList/LKneePitch/Position/Actuator/Value","Device/SubDeviceList/RHipRoll/Position/Actuator/Value","Device/SubDeviceList/LHipRoll/Position/Actuator/Value","Device/SubDeviceList/RFoot/FSR/FrontRight/Sensor/Value","Device/SubDeviceList/LHipPitch/Position/Actuator/Value","Device/SubDeviceList/LFoot/FSR/FrontRight/Sensor/Value","Device/SubDeviceList/LFoot/FSR/RearLeft/Sensor/Value","Device/SubDeviceList/LAnklePitch/Position/Actuator/Value","Device/SubDeviceList/RHipPitch/Position/Actuator/Value","Device/SubDeviceList/RFoot/FSR/RearRight/Sensor/Value","Device/SubDeviceList/RFoot/FSR/RearLeft/Sensor/Value","Device/SubDeviceList/LFoot/FSR/FrontLeft/Sensor/Value","Device/SubDeviceList/LAnkleRoll/Position/Actuator/Value","Device/SubDeviceList/LFoot/FSR/RearRight/Sensor/Value","Device/SubDeviceList/RAnklePitch/Position/Actuator/Value"
8.06593,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159027,0.131023,-0.023071,1.5184,-0.66373
8.07595,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.1586,0.130325,-0.023071,1.51113,-0.66373
8.08592,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.159027,0.130557,-0.023071,1.51113,-0.66373
8.09604,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0169283,0,-0.32887,-0.60538,0,0.158387,0.130557,-0.023071,1.5184,-0.66373
8.10602,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.1586,0.13079,-0.023071,1.51113,-0.66373
8.11608,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.158813,0.13079,-0.023071,1.51113,-0.66373
8.12614,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.159027,0.131023,-0.023071,1.51113,-0.66373
8.13614,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158813,0.131023,-0.023071,1.51113,-0.66373
8.14615,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158813,0.13079,-0.023071,1.51113,-0.66373
8.15621,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158387,0.130325,-0.023071,1.5184,-0.66373
8.16622,-0.029866,-0.01174,0.264579,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.158813,0.131023,-0.023071,1.5184,-0.66373
8.1763,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.436484,-0.8797,0.0169283,0,-0.32887,-0.60538,0,0.158387,0.13079,-0.023071,1.5184,-0.66373
8.18629,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.158813,0.130325,-0.023071,1.51113,-0.66373
8.19644,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159027,0.13149,-0.023071,1.51113,-0.66373
8.20638,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.1586,0.130093,-0.023071,1.5184,-0.66373
8.21642,-0.029866,-0.01174,0.262333,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.1586,0.13079,-0.023071,1.51113,-0.66373
8.2264,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.5184,-0.66373
8.2365,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159027,0.131724,-0.023071,1.51113,-0.66373
8.24642,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.158813,0.131256,-0.023071,1.51113,-0.66373
8.25652,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.158813,0.130093,-0.023071,1.5184,-0.66373
8.26656,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0183345,0,-0.32887,-0.60538,0,0.1586,0.13079,-0.023071,1.51113,-0.66373
8.27655,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159241,0.130557,-0.023071,1.51113,-0.66373
8.28655,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.158813,0.13149,-0.023071,1.5184,-0.66373
8.29667,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.1586,0.130093,-0.023071,1.51113,-0.66373
8.30657,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.159241,0.130093,-0.023071,1.5184,-0.66373
8.31673,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0170154,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.51113,-0.66373
8.32664,-0.029866,-0.01174,0.262333,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.51113,-0.66373
8.33678,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0178042,0,-0.32887,-0.60538,0,0.158387,0.13079,-0.023071,1.5184,-0.66373
8.3467,-0.029866,-0.01174,0.262333,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159027,0.13079,-0.023071,1.51113,-0.66373
8.35688,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.1586,0.131724,-0.023071,1.51113,-0.66373
8.36666,-0.029866,-0.01174,0.261961,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158813,0.130325,-0.023071,1.51113,-0.66373
8.37685,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.1586,0.13079,-0.023071,1.5184,-0.66373
8.38685,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0169283,0,-0.32887,-0.60538,0,0.1586,0.131256,-0.023071,1.51113,-0.66373
8.39687,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.436484,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.1586,0.130325,-0.023071,1.5184,-0.66373
8.40695,-0.029866,-0.01174,0.262333,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0178042,0,-0.32887,-0.60538,0,0.158813,0.131023,-0.023071,1.5184,-0.66373
8.41696,-0.029866,-0.01174,0.262333,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.1586,0.131023,-0.023071,1.5184,-0.66373
8.42693,-0.029866,-0.01174,0.262333,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158387,0.13079,-0.023071,1.5184,-0.66373
8.437,-0.029866,-0.01174,0.262333,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.1586,0.13079,-0.023071,1.51113,-0.66373
8.44706,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.158813,0.131023,-0.023071,1.5184,-0.66373
8.45706,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.158175,0.129862,-0.023071,1.5184,-0.66373
8.46709,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.158175,0.130325,-0.023071,1.51113,-0.66373
8.47722,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.436484,-0.8797,0.0179806,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.51113,-0.66373
8.48712,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.158175,0.13079,-0.023071,1.5184,-0.66373
8.49723,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0178042,0,-0.32887,-0.60538,0,0.159241,0.130325,-0.023071,1.5184,-0.66373
8.50722,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.158387,0.130093,-0.023071,1.5184,-0.66373
8.51725,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.1586,0.131023,-0.023071,1.51113,-0.66373
8.52724,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.158387,0.130325,-0.023071,1.5184,-0.66373
8.53734,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.51113,-0.66373
8.54736,-0.029866,-0.01174,0.264579,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.158387,0.130325,-0.023071,1.5184,-0.66373
8.55751,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0178923,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.5184,-0.66373
8.56749,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.159027,0.130557,-0.023071,1.51113,-0.66373
8.57738,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0178923,0,-0.32887,-0.60538,0,0.158813,0.130093,-0.023071,1.51113,-0.66373
8.58741,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.158387,0.130557,-0.023071,1.5184,-0.66373
8.59747,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.158387,0.13079,-0.023071,1.51113,-0.66373
8.60748,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.158175,0.13079,-0.023071,1.51113,-0.66373
8.61761,-0.029866,-0.01174,0.262333,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.158387,0.130557,-0.023071,1.5184,-0.66373
8.62752,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.1586,0.131256,-0.023071,1.5184,-0.66373
8.63761,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0168412,0,-0.32887,-0.60538,0,0.158813,0.130557,-0.023071,1.51113,-0.66373
8.64761,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.158813,0.130557,-0.023071,1.51113,-0.66373
8.65764,-0.029866,-0.01174,0.264956,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0183345,0,-0.32887,-0.60538,0,0.1586,0.130093,-0.023071,1.51113,-0.66373
8.66761,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.435655,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159027,0.130557,-0.023071,1.51113,-0.66373
8.67773,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.159027,0.130325,-0.023071,1.5184,-0.66373
8.68777,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.158387,0.13079,-0.023071,1.51113,-0.66373
8.69792,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.158387,0.13079,-0.023071,1.51113,-0.66373
8.70771,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.51113,-0.66373
8.7178,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.158175,0.13079,-0.023071,1.5184,-0.66373
8.72779,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.5184,-0.66373
8.73786,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.1586,0.131023,-0.023071,1.51113,-0.66373
8.74784,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.159027,0.131023,-0.023071,1.51113,-0.66373
8.75791,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.1586,0.130325,-0.023071,1.51113,-0.66373
8.76789,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.159027,0.130325,-0.023071,1.5184,-0.66373
8.778,-0.029866,-0.01174,0.262333,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.1586,0.130093,-0.023071,1.51113,-0.66373
8.78795,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0182459,0,-0.32887,-0.60538,0,0.159027,0.130557,-0.023071,1.51113,-0.66373
8.79803,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.1586,0.13079,-0.023071,1.5184,-0.66373
8.80801,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.50392,-0.66373
8.8181,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.158387,0.131724,-0.023071,1.51113,-0.66373
8.82814,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158387,0.130557,-0.023071,1.51113,-0.66373
8.83814,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.158175,0.131256,-0.023071,1.51113,-0.66373
8.84824,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.158813,0.131023,-0.023071,1.51113,-0.66373
8.85819,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158813,0.131256,-0.023071,1.51113,-0.66373
8.86814,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.158387,0.130557,-0.023071,1.51113,-0.66373
8.87824,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.159027,0.131256,-0.023071,1.5184,-0.66373
8.88822,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.158175,0.130557,-0.023071,1.51113,-0.66373
8.89839,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159027,0.13079,-0.023071,1.51113,-0.66373
8.90824,-0.029866,-0.01174,0.264579,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.1586,0.130093,-0.023071,1.5184,-0.66373
8.91839,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.1586,0.13149,-0.023071,1.51113,-0.66373
8.92838,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.157963,0.131256,-0.023071,1.5184,-0.66373
8.93841,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.158387,0.131256,-0.023071,1.50392,-0.66373
8.94837,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.159027,0.13079,-0.023071,1.51113,-0.66373
8.95843,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.158387,0.130557,-0.023071,1.51113,-0.66373
8.96852,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.1586,0.130325,-0.023071,1.5184,-0.66373
8.97854,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.1586,0.13079,-0.023071,1.51113,-0.66373
8.98856,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.158387,0.131256,-0.023071,1.51113,-0.66373
8.99858,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.1586,0.13149,-0.023071,1.51113,-0.66373
9.00859,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.1586,0.131023,-0.023071,1.51113,-0.66373
9.01863,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.01719,0,-0.32887,-0.60538,0,0.1586,0.130325,-0.023071,1.5184,-0.66373
9.02854,-0.029866,-0.01174,0.264579,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0183345,0,-0.32887,-0.60538,0,0.159027,0.131023,-0.023071,1.51113,-0.66373
9.0387,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.158387,0.13149,-0.023071,1.51113,-0.66373
9.04864,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.158387,0.13079,-0.023071,1.51113,-0.66373
9.05866,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.436484,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.1586,0.13079,-0.023071,1.51113,-0.66373
9.06877,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.159027,0.13079,-0.023071,1.51113,-0.66373
9.07877,-0.029866,-0.01174,0.262705,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0175404,0,-0.32887,-0.60538,0,0.158387,0.131959,-0.023071,1.51113,-0.66373
9.08872,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0170154,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.5184,-0.66373
9.09879,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.159241,0.129862,-0.023071,1.5184,-0.66373
9.1088,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0178042,0,-0.32887,-0.60538,0,0.1586,0.130557,-0.023071,1.5184,-0.66373
9.11885,-0.029866,-0.01174,0.264579,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158813,0.130557,-0.023071,1.51113,-0.66373
9.12885,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.159027,0.130093,-0.023071,1.5184,-0.66373
9.1389,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.1586,0.131023,-0.023071,1.5184,-0.66373
9.14901,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.437314,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.1586,0.131023,-0.023071,1.5184,-0.66373
9.159,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.158175,0.130557,-0.023071,1.51113,-0.66373
9.16895,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0176282,0,-0.32887,-0.60538,0,0.1586,0.130325,-0.023071,1.51113,-0.66373
9.17915,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0177162,0,-0.32887,-0.60538,0,0.158813,0.130557,-0.023071,1.51113,-0.66373
9.18911,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158387,0.130557,-0.023071,1.5184,-0.66373
9.19904,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0181573,0,-0.32887,-0.60538,0,0.158387,0.130557,-0.023071,1.51113,-0.66373
9.20907,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159027,0.130093,-0.023071,1.5184,-0.66373
9.21921,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158175,0.131724,-0.023071,1.5184,-0.66373
9.22916,-0.029866,-0.01174,0.264579,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.158175,0.130557,-0.023071,1.5184,-0.66373
9.23916,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0168412,0,-0.32887,-0.60538,0,0.158387,0.130557,-0.023071,1.5184,-0.66373
9.24929,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.1586,0.131256,-0.023071,1.51113,-0.66373
9.2593,-0.029866,-0.01174,0.263828,1.1549,1.0947,0.028663,0.019806,0.438147,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.158813,0.131023,-0.023071,1.51113,-0.66373
9.26935,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.1586,0.131023,-0.023071,1.51113,-0.66373
9.27939,-0.029866,-0.01174,0.264956,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.158813,0.130557,-0.023071,1.5184,-0.66373
9.28937,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.158387,0.131256,-0.023071,1.51113,-0.66373
9.29939,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.438983,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.158813,0.131256,-0.023071,1.51113,-0.66373
9.3094,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0174526,0,-0.32887,-0.60538,0,0.1586,0.130325,-0.023071,1.51113,-0.66373
9.31949,-0.029866,-0.01174,0.264203,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0171027,0,-0.32887,-0.60538,0,0.158175,0.131023,-0.023071,1.51113,-0.66373
9.3306,-0.029866,-0.01174,0.264579,1.1549,1.0947,0.028663,0.019806,0.440662,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.158813,0.131023,-0.023071,1.51113,-0.66373
9.33963,-0.029866,-0.01174,0.263453,1.1549,1.0947,0.028663,0.019806,0.436484,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.158813,0.13149,-0.023071,1.51113,-0.66373
9.34955,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0172775,0,-0.32887,-0.60538,0,0.158813,0.13079,-0.023071,1.5184,-0.66373
9.3596,-0.029866,-0.01174,0.263079,1.1549,1.0947,0.028663,0.019806,0.441506,-0.8797,0.017365,0,-0.32887,-0.60538,0,0.159241,0.130093,-0.023071,1.5184,-0.66373
9.36962,-0.029866,-0.01174,0.264956,1.1549,1.0947,0.028663,0.019806,0.439821,-0.8797,0.0167543,0,-0.32887,-0.60538,0,0.158813,0.131023,-0.023071,1.51113,-0.66373
