Time, RHipRoll/ , LKneePitch/ , LHipPitch/ , RKneePitch/ , LAnklePitch/ , LHipYawPitch/ , RAnkleRoll/ , RHipPitch/ , LHipRoll/ , LAnkleRoll/ , RAnklePitch/ 
4.07171,0.269811,1.01148,-0.868139,0.946638,-0.295336,-0.0589213,-0.272402,-0.596884,0.250816,-0.267673,-0.503189
4.09185,0.263377,0.999903,-0.863449,0.954609,-0.286785,-0.0567761,-0.265892,-0.596163,0.243529,-0.259649,-0.510172
4.10377,0.259952,0.994573,-0.861159,0.958797,-0.282869,-0.0556695,-0.262428,-0.595755,0.23974,-0.255481,-0.513874
4.11188,0.256142,0.990143,-0.859024,0.96333,-0.279626,-0.0545031,-0.258575,-0.595252,0.235679,-0.251023,-0.517944
4.12356,0.252289,0.985812,-0.856906,0.967902,-0.276459,-0.0533301,-0.254678,-0.594739,0.231589,-0.246534,-0.522055
4.13195,0.248005,0.982522,-0.855,0.972823,-0.274053,-0.0520933,-0.250347,-0.594104,0.227188,-0.241713,-0.526559
4.14328,0.243673,0.979347,-0.853118,0.977784,-0.271732,-0.0508494,-0.245968,-0.593455,0.222754,-0.236856,-0.531105
4.152,0.23886,0.97735,-0.851493,0.983085,-0.270257,-0.0495375,-0.241106,-0.592644,0.217958,-0.23162,-0.53607
4.16368,0.233993,0.975484,-0.849897,0.988424,-0.268876,-0.048218,-0.23619,-0.591815,0.213122,-0.226341,-0.541081
4.17206,0.228575,0.97492,-0.848591,0.994072,-0.268426,-0.0468249,-0.230718,-0.590783,0.207865,-0.220627,-0.546536
4.18365,0.223097,0.9745,-0.847317,0.999755,-0.268079,-0.0454236,-0.225185,-0.589728,0.20256,-0.214864,-0.55204
4.19214,0.217006,0.975485,-0.846317,1.00571,-0.268785,-0.043945,-0.219033,-0.588416,0.196774,-0.208606,-0.557999
4.2038,0.210846,0.976626,-0.845347,1.0117,-0.269608,-0.0424578,-0.212812,-0.587074,0.190934,-0.202292,-0.564009
4.21209,0.204029,0.979232,-0.844583,1.01791,-0.271621,-0.0408935,-0.205933,-0.585411,0.184566,-0.195429,-0.570459
4.22384,0.197138,0.982002,-0.843842,1.02415,-0.273766,-0.0393206,-0.19898,-0.583712,0.178139,-0.188506,-0.576957
4.23228,0.189578,0.986201,-0.843221,1.03047,-0.277142,-0.0376766,-0.191352,-0.581642,0.171159,-0.181018,-0.583846
4.24405,0.17282,0.996797,-0.842553,1.04372,-0.281004,-0.0358595,-0.174445,-0.576755,0.163413,-0.172713,-0.598756
4.2523,0.17282,0.996797,-0.841972,1.04372,-0.285867,-0.0341403,-0.174445,-0.576755,0.155757,-0.164547,-0.598756
4.26467,0.155424,1.00962,-0.840711,1.05609,-0.296886,-0.0306513,-0.156901,-0.571142,0.139858,-0.147633,-0.613571
4.27254,0.155424,1.00962,-0.840711,1.05609,-0.296886,-0.0306513,-0.156901,-0.571142,0.139858,-0.147633,-0.613571
4.28398,0.146388,1.01663,-0.840033,1.06218,-0.303043,-0.0288815,-0.147792,-0.568093,0.131616,-0.138886,-0.621102
4.29241,0.136768,1.02461,-0.83911,1.06788,-0.310393,-0.0270827,-0.138097,-0.564544,0.122848,-0.12962,-0.628752
4.30401,0.127147,1.03258,-0.838188,1.07358,-0.317742,-0.0252838,-0.128401,-0.560996,0.114081,-0.120355,-0.636402
4.31255,0.117074,1.04119,-0.836884,1.07874,-0.326111,-0.0234814,-0.118251,-0.556968,0.104886,-0.110678,-0.644011
4.32405,0.0966367,1.05864,-0.83558,1.0884,-0.33448,-0.0199004,-0.0976635,-0.548497,0.0862006,-0.101,-0.65901
4.33265,0.0966367,1.05864,-0.833806,1.0884,-0.343592,-0.0199004,-0.0976635,-0.548497,0.0862006,-0.0910515,-0.65901
4.34402,0.0862733,1.06748,-0.832033,1.0929,-0.352703,-0.0181219,-0.0872271,-0.544053,0.0767092,-0.0811029,-0.6664
4.35262,0.0757969,1.07608,-0.829832,1.09658,-0.362136,-0.0163885,-0.0766869,-0.539294,0.0670521,-0.0710255,-0.673421
4.36466,0.0548713,1.09269,-0.825066,1.10303,-0.380964,-0.0129786,-0.0556479,-0.529547,0.0476765,-0.0508525,-0.686991
4.37264,0.0548713,1.09269,-0.825066,1.10303,-0.380964,-0.0129786,-0.0556479,-0.529547,0.0476765,-0.0508525,-0.686991
4.38407,0.0340913,1.1079,-0.81962,1.10763,-0.399474,-0.00968315,-0.0347872,-0.51941,0.0282479,-0.0307152,-0.699556
4.39269,0.0340913,1.1079,-0.81962,1.10763,-0.399474,-0.00968315,-0.0347872,-0.51941,0.0282479,-0.0307152,-0.699556
4.40402,0.0237606,1.1151,-0.81674,1.10946,-0.408588,-0.0080643,-0.0244253,-0.514261,0.0185379,-0.0206734,-0.705572
4.41288,0.0136031,1.12134,-0.81362,1.11037,-0.417231,-0.00649481,-0.0142593,-0.509013,0.00887396,-0.0107241,-0.711028
4.42404,0.00344558,1.12758,-0.8105,1.11128,-0.425873,-0.00492531,-0.00409329,-0.503764,-0.000789945,-0.000774878,-0.716485
4.43296,-0.00651871,1.13274,-0.807225,1.11128,-0.433897,-0.00338826,0.00585135,-0.498462,-0.010401,0.00907506,-0.721383
4.44403,-0.016483,1.1379,-0.80395,1.11071,-0.44192,-0.0018512,0.015796,-0.49316,-0.020012,0.018925,-0.72628
4.4529,-0.0262727,1.14191,-0.800603,1.11014,-0.449228,-0.000320933,0.0255319,-0.487818,-0.0295972,0.0287045,-0.730645
4.46396,-0.0360625,1.14591,-0.797256,1.10956,-0.456536,0.00120933,0.0352677,-0.482476,-0.0391824,0.0384839,-0.735009
4.47287,-0.0457485,1.14884,-0.793873,1.10776,-0.463124,0.00276815,0.0448631,-0.477056,-0.0488102,0.0482675,-0.738898
4.48403,-0.0554346,1.15177,-0.79049,1.10596,-0.469712,0.00432697,0.0544584,-0.471635,-0.0584379,0.058051,-0.742787
4.49283,-0.0651083,1.15369,-0.78704,1.10328,-0.475666,0.00594979,0.0640032,-0.466138,-0.068184,0.067923,-0.746238
4.5043,-0.074782,1.1556,-0.78359,1.1006,-0.48162,0.0075726,0.073548,-0.46064,-0.07793,0.077795,-0.74969
4.51302,-0.0845305,1.15652,-0.779995,1.09722,-0.487077,0.00929004,0.0831296,-0.455124,-0.0878567,0.0878272,-0.752719
4.524,-0.094279,1.15745,-0.776401,1.09384,-0.492534,0.0110075,0.0927112,-0.449608,-0.0977833,0.0978594,-0.755747
4.53304,-0.104141,1.15745,-0.77262,1.08986,-0.497557,0.0128397,0.102373,-0.444159,-0.10791,0.108077,-0.758371
4.54395,-0.114003,1.15697,-0.768839,1.08589,-0.50258,0.0146718,0.112035,-0.43871,-0.118037,0.118295,-0.760994
4.55303,-0.123981,1.15648,-0.76485,1.08144,-0.507205,0.0166294,0.121783,-0.433445,-0.128343,0.128682,-0.763227
4.5638,-0.13396,1.156,-0.76086,1.077,-0.51183,0.018587,0.13153,-0.42818,-0.13865,0.13907,-0.76546
4.57307,-0.144029,1.15442,-0.756652,1.0723,-0.516082,0.020671,0.141334,-0.423256,-0.149078,0.149575,-0.767316
4.58405,-0.154098,1.15284,-0.752445,1.06759,-0.520334,0.022755,0.151137,-0.418333,-0.159506,0.160079,-0.769172
4.59317,-0.164198,1.15053,-0.748032,1.06296,-0.524217,0.024955,0.160941,-0.413955,-0.169964,0.170615,-0.770675
4.60392,-0.174298,1.14821,-0.743619,1.05834,-0.528101,0.027155,0.170745,-0.409577,-0.180422,0.18115,-0.772177
4.61316,-0.185332,1.14496,-0.738604,1.0537,-0.53195,0.0296768,0.181429,-0.405646,-0.191811,0.192628,-0.773477
4.62367,-0.19436,1.1423,-0.7345,1.0499,-0.5351,0.03174,0.19017,-0.40243,-0.20113,0.20202,-0.77454
4.6332,-0.20517,1.13846,-0.729436,1.04603,-0.538494,0.0343246,0.200616,-0.399664,-0.212222,0.213203,-0.775547
4.64407,-0.214962,1.13493,-0.72484,1.0426,-0.541536,0.0366758,0.210077,-0.397262,-0.222261,0.223326,-0.776448
4.65381,-0.224445,1.13103,-0.72031,1.03999,-0.544183,0.0390411,0.219218,-0.395877,-0.231904,0.233051,-0.777216
4.66409,-0.233883,1.1271,-0.715797,1.0375,-0.546786,0.0414042,0.228312,-0.394607,-0.241489,0.242718,-0.777982
4.6734,-0.242913,1.12294,-0.711446,1.03603,-0.548993,0.0437467,0.23699,-0.394382,-0.250558,0.251867,-0.778718
4.68395,-0.251891,1.11877,-0.707122,1.03468,-0.551159,0.0460837,0.245615,-0.394276,-0.259561,0.260948,-0.779459
4.69342,-0.2604,1.11451,-0.70304,1.03452,-0.552948,0.0483708,0.253767,-0.395238,-0.267969,0.269433,-0.780252
4.70395,-0.268853,1.11025,-0.698992,1.03448,-0.554698,0.0506495,0.261499,-0.396315,-0.276304,0.277845,-0.781058
4.71344,-0.2768,1.10599,-0.695247,1.03565,-0.556097,0.0528533,0.265446,-0.398436,-0.283993,0.285612,-0.781985
4.72393,-0.284689,1.10175,-0.691542,1.03695,-0.557462,0.0550465,0.268825,-0.400665,-0.291608,0.293304,-0.78293
4.73362,-0.292058,1.09762,-0.688183,1.03945,-0.558519,0.0571446,0.26708,-0.403873,-0.298556,0.300328,-0.784051
4.74372,-0.29937,1.09351,-0.684866,1.04208,-0.559548,0.0592306,0.265299,-0.407178,-0.305432,0.307279,-0.785196
4.75355,-0.306176,1.08961,-0.681919,1.04588,-0.560323,0.0612073,0.263186,-0.41136,-0.311654,0.313569,-0.786553
4.76408,-0.312929,1.08574,-0.679014,1.0498,-0.561076,0.0631713,0.261034,-0.415624,-0.317808,0.319791,-0.787936
4.77377,-0.319215,1.08211,-0.676477,1.05476,-0.561624,0.0650207,0.258533,-0.420626,-0.323352,0.325397,-0.789543
4.78403,-0.325456,1.07851,-0.673979,1.05983,-0.562155,0.0668572,0.255998,-0.425698,-0.328836,0.330941,-0.791172
4.79378,-0.331284,1.07519,-0.671832,1.06581,-0.562532,0.0685792,0.253148,-0.43141,-0.333764,0.33593,-0.793002
4.80394,-0.337074,1.0719,-0.669722,1.07189,-0.562896,0.0702888,0.250273,-0.437186,-0.338638,0.340864,-0.79485
4.81376,-0.342512,1.06895,-0.66794,1.07879,-0.563155,0.0718872,0.247161,-0.443545,-0.343019,0.345308,-0.79685
4.83192,-0.353008,1.06341,-0.664746,1.09344,-0.56358,0.0749525,0.240744,-0.456881,-0.351277,0.353662,-0.800972
4.83403,-0.353008,1.06341,-0.664746,1.09344,-0.56358,0.0749525,0.240744,-0.456881,-0.351277,0.353662,-0.800972
4.84403,-0.358069,1.06083,-0.663332,1.10117,-0.563751,0.0764199,0.23745,-0.46385,-0.355155,0.357578,-0.803089
4.85403,-0.362854,1.05855,-0.662194,1.10945,-0.563871,0.0777836,0.234082,-0.471245,-0.358626,0.361106,-0.805252
4.86397,-0.367611,1.05631,-0.661084,1.11777,-0.563989,0.0791364,0.230715,-0.478679,-0.362054,0.364594,-0.807416
4.87396,-0.372124,1.05443,-0.66022,1.12652,-0.56408,0.08039,0.227361,-0.486466,-0.365089,0.367733,-0.809571
4.88401,-0.376612,1.05258,-0.659381,1.1353,-0.564169,0.081633,0.224018,-0.494286,-0.368117,0.370837,-0.811719
4.894,-0.380877,1.05101,-0.658769,1.14436,-0.564246,0.082781,0.220774,-0.502391,-0.371075,0.373627,-0.813803
4.90416,-0.38512,1.04947,-0.65818,1.15344,-0.564321,0.0839189,0.217551,-0.51052,-0.373967,0.376386,-0.815874
4.91408,-0.389157,1.04817,-0.65779,1.16268,-0.564394,0.0849663,0.214515,-0.518867,-0.376269,0.378872,-0.817824
4.92414,-0.393172,1.0469,-0.65742,1.17193,-0.564468,0.0860042,0.211509,-0.527232,-0.378395,0.381332,-0.819756
4.93405,-0.396997,1.0459,-0.657217,1.18125,-0.564546,0.0869566,0.208774,-0.535749,-0.378942,0.383549,-0.821513
4.94441,-0.400801,1.04492,-0.657035,1.19056,-0.564625,0.0879,0.206078,-0.544277,-0.379435,0.385736,-0.823245
4.95417,-0.404422,1.04419,-0.657072,1.19978,-0.564711,0.0887623,0.203734,-0.552901,-0.379435,0.387657,-0.824751
4.96424,-0.408024,1.04347,-0.657109,1.20898,-0.564798,0.0896162,0.201435,-0.561529,-0.379435,0.38956,-0.826228
4.97432,-0.411448,1.04296,-0.657147,1.21799,-0.564894,0.0903935,0.199558,-0.570198,-0.379435,0.391313,-0.827434
4.98419,-0.415176,1.04244,-0.657225,1.22785,-0.565001,0.0912324,0.197599,-0.579731,-0.379435,0.393223,-0.828692
4.99421,-0.418407,1.04212,-0.657451,1.2366,-0.565108,0.0919295,0.196258,-0.588388,-0.379435,0.394886,-0.829554
5.01441,-0.424641,1.04172,-0.658015,1.25367,-0.565338,0.093233,0.194299,-0.605627,-0.379435,0.397143,-0.830813
5.0244,-0.427644,1.04162,-0.65835,1.26197,-0.565461,0.0938404,0.193694,-0.614199,-0.379435,0.397761,-0.831192
5.03445,-0.430492,1.04172,-0.658744,1.26987,-0.565594,0.0943907,0.193617,-0.622683,-0.379435,0.397761,-0.831004
5.04464,-0.433299,1.04182,-0.65915,1.27766,-0.565728,0.0949275,0.193683,-0.631135,-0.379435,0.397761,-0.830815
5.05456,-0.435944,1.04191,-0.659601,1.28498,-0.565866,0.09541,0.194316,-0.639463,-0.379435,0.397761,-0.830627
5.06459,-0.438547,1.04203,-0.660058,1.29218,-0.566006,0.0958797,0.1951,-0.647751,-0.379435,0.397761,-0.830298
5.07468,-0.440986,1.04227,-0.660543,1.29889,-0.566151,0.096298,0.1951,-0.655883,-0.379435,0.397761,-0.829408
5.08467,-0.443384,1.04252,-0.661032,1.30548,-0.566298,0.0967041,0.198028,-0.663968,-0.379435,0.397761,-0.828417
5.09466,-0.445615,1.04284,-0.661537,1.31155,-0.566449,0.0970613,0.200196,-0.671869,-0.379435,0.397761,-0.827024
5.10555,-0.447803,1.04318,-0.662042,1.31747,-0.5666,0.0974067,0.202524,-0.679717,-0.379435,0.397761,-0.825528
5.11474,-0.449819,1.04357,-0.662554,1.32279,-0.56675,0.0977051,0.205494,-0.687354,-0.379435,0.397761,-0.82362
5.12491,-0.45179,1.04397,-0.663064,1.32796,-0.5669,0.0979923,0.208629,-0.694931,-0.379435,0.397761,-0.821606
5.13474,-0.45358,1.04439,-0.663565,1.33252,-0.567051,0.0982349,0.212423,-0.702267,-0.379435,0.397761,-0.819168
5.1448,-0.455325,1.04481,-0.664062,1.33692,-0.567203,0.0984666,0.216384,-0.709537,-0.379435,0.397761,-0.816623
5.1548,-0.456883,1.04525,-0.664539,1.34069,-0.567357,0.0986552,0.221013,-0.716544,-0.379435,0.397761,-0.813649
5.16479,-0.458395,1.04569,-0.665009,1.34429,-0.567511,0.0988331,0.225808,-0.723482,-0.379435,0.397761,-0.810568
5.17478,-0.459718,1.04615,-0.665452,1.34724,-0.567667,0.0989687,0.231268,-0.730141,-0.379435,0.397761,-0.80706
5.18491,-0.460993,1.04662,-0.665887,1.35001,-0.567824,0.099094,0.236892,-0.736725,-0.379435,0.397761,-0.803447
5.19503,-0.462075,1.04711,-0.666288,1.3521,-0.567982,0.0991781,0.236892,-0.74301,-0.379435,0.397761,-0.799413
5.2051,-0.463108,1.0476,-0.666679,1.35401,-0.568141,0.0992453,0.249612,-0.749217,-0.379435,0.397761,-0.795275
5.22507,-0.464726,1.04859,-0.667368,1.35628,-0.568463,0.0992453,0.263941,-0.760916,-0.379435,0.397761,-0.786068
5.23505,-0.465306,1.04906,-0.667659,1.35665,-0.56863,0.099218,0.263941,-0.766398,-0.379435,0.397761,-0.781008
5.24509,-0.465835,1.04953,-0.667935,1.35686,-0.5688,0.0991906,0.279845,-0.771795,-0.379435,0.397761,-0.77585
5.25515,-0.466162,1.05,-0.668155,1.35639,-0.56898,0.0991632,0.288482,-0.776855,-0.379435,0.397761,-0.770301
5.26515,-0.466439,1.05046,-0.668359,1.35576,-0.569164,0.0991175,0.297265,-0.781828,-0.379435,0.397761,-0.764658
5.27514,-0.466512,1.05093,-0.668504,1.35445,-0.569362,0.0989983,0.306627,-0.786457,-0.379435,0.397761,-0.758643
5.28512,-0.466533,1.05139,-0.668635,1.35297,-0.569563,0.0988687,0.316126,-0.790998,-0.379435,0.397761,-0.752539
5.29534,-0.466348,1.05182,-0.668709,1.35084,-0.569779,0.0986974,0.326173,-0.795191,-0.379435,0.397761,-0.746084
5.30528,-0.466067,1.0523,-0.668768,1.34826,-0.570026,0.0984928,0.337419,-0.799672,-0.379435,0.397761,-0.738859
5.31527,-0.465621,1.05274,-0.668709,1.34532,-0.570275,0.0982681,0.337419,-0.803426,-0.379435,0.397761,-0.731989
5.32539,-0.465098,1.0532,-0.66865,1.34217,-0.570536,0.0980268,0.358985,-0.80705,-0.379435,0.397761,-0.725003
5.33542,-0.464393,1.05367,-0.668591,1.33848,-0.570826,0.0977469,0.370276,-0.810368,-0.379435,0.397761,-0.717748
5.34541,-0.463612,1.05414,-0.668496,1.33459,-0.571131,0.0974499,0.381138,-0.813557,-0.379435,0.397761,-0.71039
5.35544,-0.462653,1.0546,-0.668314,1.33022,-0.57147,0.0971127,0.388676,-0.816448,-0.379435,0.397761,-0.702788
5.36558,-0.461617,1.05507,-0.668106,1.32565,-0.571827,0.0967576,0.388676,-0.819214,-0.379435,0.397761,-0.695094
5.37553,-0.460401,1.05556,-0.667836,1.32064,-0.572229,0.0963605,0.388676,-0.821692,-0.379435,0.397761,-0.687185
5.38561,-0.459107,1.05607,-0.667537,1.31544,-0.572654,0.0959445,0.388676,-0.824051,-0.379435,0.397761,-0.679196
5.39569,-0.457632,1.05662,-0.667174,1.30983,-0.573134,0.0954842,0.388676,-0.826133,-0.379435,0.397761,-0.671022
5.40579,-0.45608,1.05719,-0.666784,1.30405,-0.573641,0.0950038,0.388676,-0.828101,-0.379435,0.397761,-0.662782
5.41563,-0.454345,1.0578,-0.66633,1.2979,-0.574212,0.0944767,0.388676,-0.829806,-0.379435,0.39753,-0.654387
5.42562,-0.452532,1.05844,-0.665848,1.29162,-0.574814,0.0939283,0.388676,-0.831407,-0.379435,0.397299,-0.64594
5.43568,-0.450536,1.05912,-0.665303,1.28502,-0.575493,0.0933305,0.388676,-0.832766,-0.379435,0.397069,-0.637371
5.44581,-0.448461,1.05981,-0.66473,1.27832,-0.57621,0.0927102,0.388676,-0.834031,-0.379435,0.396482,-0.628765
5.45581,-0.446202,1.06057,-0.664089,1.27137,-0.577016,0.0920371,0.388676,-0.835077,-0.379397,0.395063,-0.620074
5.4659,-0.443861,1.06137,-0.663417,1.26433,-0.577866,0.0913398,0.388676,-0.83604,-0.37936,0.393575,-0.611364
5.47585,-0.441331,1.06226,-0.662672,1.25711,-0.578819,0.090586,0.388676,-0.836809,-0.379322,0.391924,-0.602609
5.48598,-0.438716,1.0632,-0.661897,1.24984,-0.579821,0.0898065,0.388676,-0.837505,-0.379317,0.390212,-0.59385
5.496,-0.435905,1.06425,-0.66105,1.24247,-0.580939,0.0889674,0.388676,-0.838034,-0.379386,0.38836,-0.585084
5.50595,-0.433006,1.06535,-0.660172,1.23509,-0.582112,0.088101,0.388676,-0.838506,-0.379435,0.38643,-0.576331
5.51591,-0.429903,1.06656,-0.659218,1.22769,-0.583417,0.087171,0.388676,-0.838844,-0.378383,0.384318,-0.567613
5.52599,-0.426707,1.06781,-0.658228,1.22029,-0.584786,0.0862118,0.388676,-0.83914,-0.377332,0.382128,-0.55893
5.53616,-0.423295,1.0692,-0.657157,1.21292,-0.586304,0.0851844,0.388676,-0.839338,-0.37628,0.379755,-0.550331
5.54605,-0.419784,1.07064,-0.656046,1.2056,-0.587893,0.084126,0.388676,-0.839509,-0.374717,0.377291,-0.541786
5.55605,-0.41604,1.07224,-0.654847,1.19841,-0.589649,0.0829953,0.388676,-0.839614,-0.371959,0.374616,-0.533368
5.5661,-0.412188,1.0739,-0.653606,1.1913,-0.591483,0.0818319,0.388676,-0.839706,-0.369148,0.371838,-0.525026
5.57616,-0.408083,1.07572,-0.652267,1.18442,-0.593499,0.080592,0.388676,-0.839767,-0.366214,0.368822,-0.516858
5.58617,-0.403862,1.07761,-0.650881,1.17766,-0.5956,0.0793173,0.388676,-0.839831,-0.363159,0.365693,-0.508786
5.59618,-0.399367,1.07965,-0.649385,1.17119,-0.597901,0.0779615,0.386033,-0.839899,-0.359823,0.362304,-0.500939
5.60622,-0.394744,1.08177,-0.647835,1.16489,-0.600294,0.0765692,0.382794,-0.839983,-0.356354,0.358787,-0.493213
5.61619,-0.389328,1.08428,-0.645992,1.15839,-0.603163,0.0749438,0.377698,-0.840118,-0.352202,0.35459,-0.485021
5.62633,-0.384212,1.08666,-0.644234,1.15276,-0.605905,0.0734151,0.372881,-0.840279,-0.348241,0.350583,-0.477765
5.63636,-0.378811,1.08919,-0.64235,1.14753,-0.608845,0.0718101,0.367786,-0.840498,-0.344003,0.346287,-0.470793
5.64635,-0.373196,1.09179,-0.640368,1.14263,-0.611929,0.0701519,0.362486,-0.840771,-0.339551,0.341778,-0.464041
5.65645,-0.367261,1.0945,-0.638237,1.13821,-0.615226,0.0684142,0.356877,-0.841123,-0.33478,0.336947,-0.457619
5.66643,-0.361084,1.0973,-0.635986,1.13415,-0.618673,0.0666214,0.351032,-0.841536,-0.329766,0.331872,-0.451453
5.67653,-0.354544,1.10022,-0.633557,1.13064,-0.622343,0.0647458,0.344834,-0.84204,-0.324389,0.326431,-0.44567
5.68653,-0.347734,1.10319,-0.630985,1.12752,-0.626164,0.0628144,0.338372,-0.84259,-0.318742,0.320717,-0.440198
5.69666,-0.340519,1.10626,-0.628201,1.12501,-0.630211,0.0607992,0.331515,-0.843209,-0.312691,0.314594,-0.435193
5.70708,-0.333012,1.10934,-0.625252,1.12291,-0.634404,0.0587301,0.324372,-0.843837,-0.306348,0.308178,-0.430567
5.71657,-0.325066,1.11245,-0.622057,1.12145,-0.638816,0.0565802,0.3168,-0.844478,-0.299567,0.301321,-0.426511
5.72661,-0.316826,1.11554,-0.618681,1.12041,-0.643355,0.0543829,0.308938,-0.845089,-0.292489,0.294166,-0.422876
5.73677,-0.308145,1.11861,-0.615034,1.12,-0.648084,0.0521147,0.300638,-0.845654,-0.284964,0.286562,-0.419874
5.74672,-0.299179,1.12162,-0.611197,1.12001,-0.652913,0.0498087,0.292055,-0.846144,-0.27715,0.278668,-0.417325
5.75667,-0.289786,1.12455,-0.607074,1.12063,-0.657892,0.0474458,0.283046,-0.846523,-0.2689,0.270338,-0.415453
5.76677,-0.280129,1.12735,-0.602758,1.12162,-0.662937,0.0450569,0.273773,-0.846778,-0.260382,0.261738,-0.414053
5.77692,-0.270075,1.12998,-0.598152,1.12316,-0.66808,0.0426289,0.264104,-0.846847,-0.251459,0.252733,-0.41336
5.78683,-0.259795,1.13245,-0.593354,1.12499,-0.673248,0.040189,0.254205,-0.846737,-0.242302,0.243492,-0.41314
5.79672,-0.249176,1.13468,-0.588267,1.12727,-0.678453,0.0377314,0.243964,-0.846361,-0.232791,0.233898,-0.413631
5.80682,-0.238387,1.13669,-0.583008,1.12974,-0.683631,0.0352789,0.233547,-0.845756,-0.223096,0.224119,-0.41458
5.8168,-0.227346,1.13838,-0.577491,1.13253,-0.688768,0.032834,0.222868,-0.844809,-0.213124,0.214064,-0.416218
5.82683,-0.216207,1.13982,-0.571843,1.13542,-0.693817,0.0304126,0.212084,-0.843601,-0.203031,0.203889,-0.418267
5.83677,-0.204921,1.14086,-0.565998,1.13848,-0.698736,0.0280263,0.201142,-0.842003,-0.192759,0.193534,-0.420936
5.84696,-0.193614,1.14162,-0.56008,1.14153,-0.703515,0.025679,0.190166,-0.840167,-0.182431,0.183122,-0.4239
5.85702,-0.182272,1.14196,-0.55405,1.14459,-0.708085,0.0233902,0.179139,-0.837976,-0.172021,0.172622,-0.427307
5.86699,-0.170967,1.14201,-0.547998,1.14754,-0.712471,0.0211501,0.168134,-0.835577,-0.161606,0.162114,-0.430901
5.87703,-0.159719,1.14163,-0.541912,1.15033,-0.716583,0.0189832,0.157163,-0.832866,-0.151184,0.151593,-0.434775
5.88707,-0.148548,1.14094,-0.535845,1.15292,-0.720478,0.0168682,0.14625,-0.829973,-0.140786,0.141095,-0.438757
5.897,-0.137493,1.1398,-0.529807,1.15524,-0.724049,0.0148312,0.135426,-0.826807,-0.130427,0.130633,-0.4429
5.90715,-0.126533,1.13835,-0.523825,1.15731,-0.727381,0.0128442,0.12468,-0.823491,-0.120111,0.120207,-0.447074
5.91703,-0.115716,1.13645,-0.517925,1.15903,-0.730354,0.0109322,0.114051,-0.819951,-0.10986,0.109837,-0.451296
5.92711,-0.104999,1.13425,-0.512112,1.16047,-0.73307,0.00906413,0.103504,-0.816296,-0.099655,0.0995021,-0.455483
5.93714,-0.0944314,1.13159,-0.506429,1.16149,-0.735401,0.00726217,0.0930823,-0.812467,-0.0895188,0.0892208,-0.459619
5.94714,-0.0839544,1.12862,-0.500857,1.16218,-0.737462,0.0054941,0.0827318,-0.808553,-0.0794144,0.0789589,-0.463665
5.95723,-0.0736128,1.12519,-0.49545,1.1624,-0.739116,0.00377686,0.0724889,-0.80451,-0.0693579,0.0687262,-0.467579
5.96725,-0.0633254,1.12144,-0.490149,1.16227,-0.74049,0.00207697,0.0622829,-0.800399,-0.0593011,0.0584775,-0.471364
5.97722,-0.0520985,1.1168,-0.484494,1.16156,-0.741538,0.000235719,0.0511173,-0.795762,-0.0482379,0.0471775,-0.475318
5.9873,-0.0419048,1.11219,-0.47949,1.16048,-0.742126,-0.00143861,0.0409607,-0.791451,-0.0381362,0.0368382,-0.478739
5.99723,-0.0317236,1.1072,-0.474623,1.15896,-0.742349,-0.0031134,0.0307982,-0.787044,-0.0279901,0.0264321,-0.481986
6.00963,-0.0215048,1.10182,-0.469919,1.157,-0.742189,-0.00480862,0.0205833,-0.782507,-0.0177642,0.0159224,-0.485072
6.01919,-0.0112485,1.09605,-0.465377,1.15459,-0.741647,-0.00652426,0.0103159,-0.77784,-0.00745851,0.00530911,-0.487996
6.02844,0.000104648,1.08932,-0.460627,1.1514,-0.740573,-0.0084515,-0.00106329,-0.772528,0.00398467,-0.00650246,-0.491008
6.03839,0.0104795,1.08292,-0.456496,1.14809,-0.739235,-0.0102339,-0.0114725,-0.767563,0.0144686,-0.017344,-0.493591
6.04839,0.0209263,1.07623,-0.452677,1.14426,-0.737416,-0.0120653,-0.0219646,-0.762413,0.025047,-0.0283105,-0.495958
6.05841,0.0314211,1.06935,-0.449065,1.14007,-0.735276,-0.0139294,-0.032512,-0.757139,0.0356884,-0.0393601,-0.498181
6.06852,0.0419662,1.06229,-0.445842,1.13538,-0.732669,-0.0158456,-0.0431181,-0.751689,0.0463903,-0.0504995,-0.500178
6.07845,0.0525448,1.05512,-0.442879,1.13035,-0.72975,-0.0177965,-0.0537633,-0.746121,0.0571325,-0.0616987,-0.502024
6.08858,0.0631284,1.04791,-0.440406,1.12484,-0.726385,-0.0197961,-0.0644179,-0.740393,0.0678771,-0.0729269,-0.503628
6.09857,0.0737154,1.04068,-0.438258,1.119,-0.722724,-0.0218281,-0.0750786,-0.734557,0.0786233,-0.0841746,-0.505071
6.10856,0.0842333,1.03363,-0.436725,1.11275,-0.718668,-0.0238967,-0.085672,-0.728607,0.0892872,-0.0953626,-0.506261
6.1186,0.0947052,1.02668,-0.4356,1.10621,-0.714348,-0.0259898,-0.0962206,-0.722581,0.0998963,-0.106511,-0.507282
6.12869,0.10501,1.02013,-0.435206,1.09938,-0.709719,-0.0280998,-0.106603,-0.716514,0.110319,-0.11749,-0.508048
6.13866,0.115204,1.01384,-0.435299,1.09234,-0.704885,-0.0302211,-0.116875,-0.71042,0.120618,-0.128356,-0.508646
